Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1230078,-,-,-,5.01,-74.46,-5,930,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),GHI,DNI,Wind Speed
2018,1,1,0,0,20.8,79.46000000000001,939,0.0000,0.0000,0,0,0.5
2018,1,1,0,30,20.700000000000003,79.87,938,0.0000,0.0000,0,0,0.6000000000000001
2018,1,1,1,0,20.6,79.3,938,0.0000,0.0000,0,0,0.6000000000000001
2018,1,1,1,30,20.6,79.3,938,0.0000,0.0000,0,0,0.7000000000000001
2018,1,1,2,0,20.6,78.67,938,0.0000,0.0000,0,0,0.7000000000000001
2018,1,1,2,30,20.6,78.67,938,0.0000,0.0000,0,0,0.7000000000000001
2018,1,1,3,0,20.700000000000003,78.59,938,0.0000,0.0000,0,0,0.7000000000000001
2018,1,1,3,30,20.700000000000003,78.59,938,0.0000,0.0000,0,0,0.7000000000000001
2018,1,1,4,0,20.8,78.51,938,0.0000,0.0000,0,0,0.6000000000000001
2018,1,1,4,30,20.8,78.51,938,0.0000,0.0000,0,0,0.5
2018,1,1,5,0,20.900000000000002,77.82000000000001,939,0.0000,0.0000,0,0,0.4
2018,1,1,5,30,21,77.34,939,0.0000,0.0000,0,0,0.30000000000000004
2018,1,1,6,0,21.1,77.93,939,0.0000,0.0000,0,0,0.30000000000000004
2018,1,1,6,30,21.8,74.75,940,0.0000,0.0000,53,298,0.4
2018,1,1,7,0,22.400000000000002,74.18,940,7.4018,5.6521,155,542,0.6000000000000001
2018,1,1,7,30,23.1,71.11,940,13.6988,10.5826,272,680,0.7000000000000001
2018,1,1,8,0,23.900000000000002,67.86,940,20.8306,16.2118,391,766,0.8
2018,1,1,8,30,24.6,65.08,940,28.0541,21.9268,505,824,0.9
2018,1,1,9,0,25.3,63.550000000000004,940,34.9761,27.4079,611,865,1
2018,1,1,9,30,26,60.980000000000004,940,41.2927,32.4114,706,895,1
2018,1,1,10,0,26.6,58.71,940,46.6848,36.6839,786,916,1
2018,1,1,10,30,27.1,56.96,939,51.0349,40.1313,850,931,1.1
2018,1,1,11,0,27.5,55.86,939,47.9553,37.7272,793,640,1.2000000000000002
2018,1,1,11,30,27.700000000000003,55.22,939,44.3902,34.9316,731,405,1.3
2018,1,1,12,0,27.900000000000002,54.84,938,42.3252,33.3096,696,284,1.4000000000000001
2018,1,1,12,30,27.900000000000002,54.84,938,41.6682,32.7901,686,318,1.4000000000000001
2018,1,1,13,0,28,54.61,937,37.7559,29.7042,624,277,1.5
2018,1,1,13,30,27.700000000000003,55.57,937,32.0296,25.1879,533,189,1.4000000000000001
2018,1,1,14,0,27.5,56.25,937,32.4109,25.4700,545,252,1.4000000000000001
2018,1,1,14,30,27.200000000000003,57.19,936,12.6556,9.9349,216,49,1.3
2018,1,1,15,0,26.8,59.07,936,1.2051,0.9445,21,0,1.2000000000000002
2018,1,1,15,30,26.5,60.120000000000005,936,5.4070,4.2274,97,13,1
2018,1,1,16,0,26.1,63.800000000000004,936,9.9566,7.7530,186,37,0.9
2018,1,1,16,30,25.6,65.78,937,4.3573,3.3692,86,6,0.7000000000000001
2018,1,1,17,0,25,70.19,937,1.6283,1.2448,34,0,0.5
2018,1,1,17,30,24.6,71.87,937,0.0000,0.0000,20,0,0.4
