Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1230078,-,-,-,5.01,-74.46,-5,930,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),GHI,DNI,Wind Speed
2023,1,1,0,0,22.1,80.73,938,0.0000,0.0000,0,0,0.4
2023,1,1,0,30,22,81.22,938,0.0000,0.0000,0,0,0.4
2023,1,1,1,0,21.900000000000002,81.04,938,0.0000,0.0000,0,0,0.4
2023,1,1,1,30,21.8,81.44,937,0.0000,0.0000,0,0,0.4
2023,1,1,2,0,21.700000000000003,81.06,937,0.0000,0.0000,0,0,0.4
2023,1,1,2,30,21.6,81.55,937,0.0000,0.0000,0,0,0.4
2023,1,1,3,0,21.6,80.60000000000001,937,0.0000,0.0000,0,0,0.4
2023,1,1,3,30,21.5,81.09,937,0.0000,0.0000,0,0,0.4
2023,1,1,4,0,21.5,80.15,937,0.0000,0.0000,0,0,0.4
2023,1,1,4,30,21.5,80.24,938,0.0000,0.0000,0,0,0.4
2023,1,1,5,0,21.400000000000002,79.68,938,0.0000,0.0000,0,0,0.4
2023,1,1,5,30,21.700000000000003,78.24,938,0.0000,0.0000,0,0,0.4
2023,1,1,6,0,21.900000000000002,78.64,938,0.0000,0.0000,0,0,0.4
2023,1,1,6,30,22.400000000000002,76.38,939,0.0000,0.0000,36,112,0.6000000000000001
2023,1,1,7,0,22.900000000000002,75.93,939,5.8743,4.4859,123,328,0.8
2023,1,1,7,30,23.400000000000002,73.76,940,9.6715,7.4717,192,338,1.2000000000000002
2023,1,1,8,0,24,71.44,940,11.4026,8.8744,214,127,1.5
2023,1,1,8,30,24.5,69.34,940,25.3348,19.8017,456,580,1.6
2023,1,1,9,0,25,66.79,940,31.0848,24.3587,543,559,1.8
2023,1,1,9,30,25.400000000000002,65.22,940,36.4978,28.6479,624,609,1.8
2023,1,1,10,0,25.900000000000002,63.120000000000005,940,41.6372,32.7177,701,552,1.8
2023,1,1,10,30,26.3,61.58,939,47.9128,37.6763,798,752,1.9000000000000001
2023,1,1,11,0,26.700000000000003,60.63,939,50.7371,39.9157,839,724,1.9000000000000001
2023,1,1,11,30,26.900000000000002,59.93,939,49.2475,38.7539,811,547,1.9000000000000001
2023,1,1,12,0,27.200000000000003,59.67,938,50.7159,39.9130,834,599,1.9000000000000001
2023,1,1,12,30,27.3,59.33,938,45.8573,36.0866,755,322,1.9000000000000001
2023,1,1,13,0,27.400000000000002,59.51,937,37.2701,29.3219,616,256,1.9000000000000001
2023,1,1,13,30,27.3,59.86,937,41.9418,32.9826,698,452,1.9000000000000001
2023,1,1,14,0,27.200000000000003,60.53,937,33.1222,26.0288,557,262,1.9000000000000001
2023,1,1,14,30,27,61.17,936,36.8491,28.9270,629,550,1.8
2023,1,1,15,0,26.700000000000003,62.480000000000004,936,32.8764,25.7674,573,623,1.8
2023,1,1,15,30,26.3,63.96,936,25.5247,19.9558,458,536,1.7000000000000002
2023,1,1,16,0,25.900000000000002,66.28,936,11.1311,8.6673,208,115,1.6
2023,1,1,16,30,25.200000000000003,69.15,937,1.6715,1.2924,33,0,1.3
2023,1,1,17,0,24.6,74.32000000000001,937,3.5912,2.7452,75,15,0.9
2023,1,1,17,30,24.1,76.57000000000001,937,0.0000,0.0000,29,1,0.7000000000000001
2023,1,1,18,0,23.6,77.38,938,0.0000,0.0000,1,0,0.6000000000000001
2023,1,1,18,30,23.400000000000002,78.31,938,0.0000,0.0000,0,0,0.5
2023,1,1,19,0,23.200000000000003,78.11,938,0.0000,0.0000,0,0,0.4
2023,1,1,19,30,22.8,80.10000000000001,939,0.0000,0.0000,0,0,0.30000000000000004
2023,1,1,20,0,22.5,80.09,939,0.0000,0.0000,0,0,0.2
2023,1,1,20,30,22.3,81.07000000000001,939,0.0000,0.0000,0,0,0.2
2023,1,1,21,0,22,81.11,939,0.0000,0.0000,0,0,0.2
2023,1,1,21,30,21.900000000000002,81.60000000000001,939,0.0000,0.0000,0,0,0.30000000000000004
2023,1,1,22,0,21.700000000000003,80.56,939,0.0000,0.0000,0,0,0.4
2023,1,1,22,30,21.5,81.55,939,0.0000,0.0000,0,0,0.5
2023,1,1,23,0,21.3,79.7,939,0.0000,0.0000,0,0,0.6000000000000001
2023,1,1,23,30,21.1,80.68,939,0.0000,0.0000,0,0,0.6000000000000001
2023,1,2,0,0,20.900000000000002,77.96000000000001,938,0.0000,0.0000,0,0,0.6000000000000001
2023,1,2,0,30,20.8,78.44,938,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,1,0,20.700000000000003,75.82000000000001,938,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,1,30,20.5,76.76,938,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,2,0,20.400000000000002,74.83,937,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,2,30,20.3,75.29,937,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,3,0,20.200000000000003,73.81,937,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,3,30,20,74.81,938,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,4,0,19.900000000000002,73.82000000000001,938,0.0000,0.0000,0,0,0.7000000000000001
2023,1,2,4,30,19.8,74.28,938,0.0000,0.0000,0,0,0.8
