Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1230078,-,-,-,5.01,-74.46,-5,930,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),GHI,DNI,Wind Speed
2016,1,1,0,0,25.5,59.4,930,0.0000,0.0000,0,0,0.8
2016,1,1,0,30,25.3,60.04,929,0.0000,0.0000,0,0,0.9
2016,1,1,1,0,25,60.51,929,0.0000,0.0000,0,0,0.9
2016,1,1,1,30,24.8,61.230000000000004,929,0.0000,0.0000,0,0,1
2016,1,1,2,0,24.6,59.77,928,0.0000,0.0000,0,0,1.1
2016,1,1,2,30,24.3,60.85,928,0.0000,0.0000,0,0,1.1
2016,1,1,3,0,24.1,60.31,928,0.0000,0.0000,0,0,1.1
2016,1,1,3,30,23.900000000000002,61.03,928,0.0000,0.0000,0,0,1.1
2016,1,1,4,0,23.700000000000003,61.89,928,0.0000,0.0000,0,0,1.1
2016,1,1,4,30,23.6,62.33,929,0.0000,0.0000,0,0,1.1
2016,1,1,5,0,23.400000000000002,62.870000000000005,929,0.0000,0.0000,0,0,1
2016,1,1,5,30,23.700000000000003,61.75,929,0.0000,0.0000,0,0,1.1
2016,1,1,6,0,24.1,60.480000000000004,930,0.0000,0.0000,0,0,1.1
2016,1,1,6,30,25.5,55.65,930,0.0000,0.0000,50,241,1.5
2016,1,1,7,0,26.900000000000002,50.15,931,7.2598,5.5441,152,483,1.9000000000000001
2016,1,1,7,30,28.400000000000002,45.96,931,13.5527,10.4704,269,626,2
2016,1,1,8,0,29.900000000000002,41.47,931,20.7302,16.1342,389,725,2.1
2016,1,1,8,30,31.1,38.730000000000004,931,27.9476,21.8439,503,789,1.8
2016,1,1,9,0,32.2,35.85,931,34.9231,27.3667,610,838,1.6
2016,1,1,9,30,33.1,34.09,931,41.1783,32.3217,704,870,1.4000000000000001
2016,1,1,10,0,34,32.18,930,46.6277,36.6392,785,895,1.2000000000000002
2016,1,1,10,30,34.6,31.13,930,51.0950,40.1786,851,912,1
2016,1,1,11,0,35.1,30.07,929,54.1841,42.6275,896,915,0.8
2016,1,1,11,30,35.4,29.580000000000002,929,56.2300,44.2486,926,922,0.6000000000000001
2016,1,1,12,0,35.6,29.04,928,56.7354,44.6502,933,916,0.4
2016,1,1,12,30,35.300000000000004,29.52,928,56.1820,44.2114,925,914,0.2
2016,1,1,13,0,35,30.060000000000002,927,53.7858,42.3154,889,876,0
2016,1,1,13,30,34.6,30.73,927,50.6527,39.8327,843,864,0.2
2016,1,1,14,0,34.2,31.580000000000002,927,46.0823,36.2133,775,830,0.4
2016,1,1,14,30,33.7,32.47,927,36.5540,28.6952,624,550,0.6000000000000001
2016,1,1,15,0,33.1,34.11,927,28.0546,21.9881,489,338,0.8
2016,1,1,15,30,32.5,35.28,927,12.3152,9.6282,221,6,0.9
2016,1,1,16,0,31.8,37.83,927,13.4837,10.4990,252,94,1
2016,1,1,16,30,31,39.63,928,5.4695,4.2289,108,7,0.9
2016,1,1,17,0,30.1,45.39,928,4.2132,3.2206,88,11,0.7000000000000001
2016,1,1,17,30,29.400000000000002,47.300000000000004,929,0.0000,0.0000,25,0,0.6000000000000001
2016,1,1,18,0,28.700000000000003,52.160000000000004,929,0.0000,0.0000,0,0,0.6000000000000001
2016,1,1,18,30,28.3,53.44,930,0.0000,0.0000,0,0,0.6000000000000001
2016,1,1,19,0,27.8,55.230000000000004,930,0.0000,0.0000,0,0,0.6000000000000001
2016,1,1,19,30,27.400000000000002,56.59,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,1,20,0,26.900000000000002,58.81,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,1,20,30,26.6,59.85,931,0.0000,0.0000,0,0,0.5
2016,1,1,21,0,26.200000000000003,61.52,931,0.0000,0.0000,0,0,0.5
2016,1,1,21,30,25.900000000000002,62.620000000000005,931,0.0000,0.0000,0,0,0.5
2016,1,1,22,0,25.700000000000003,63.03,931,0.0000,0.0000,0,0,0.5
2016,1,1,22,30,25.400000000000002,64.16,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,1,23,0,25.200000000000003,64.08,931,0.0000,0.0000,0,0,0.7000000000000001
2016,1,1,23,30,24.900000000000002,65.23,931,0.0000,0.0000,0,0,0.8
2016,1,2,0,0,24.700000000000003,64.94,931,0.0000,0.0000,0,0,1
2016,1,2,0,30,24.400000000000002,66.04,930,0.0000,0.0000,0,0,1.1
2016,1,2,1,0,24.1,65.96000000000001,930,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,1,30,23.8,67.16,930,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,2,0,23.6,66.67,930,0.0000,0.0000,0,0,1.3
2016,1,2,2,30,23.400000000000002,67.48,930,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,3,0,23.200000000000003,67.2,930,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,3,30,23.200000000000003,67.2,930,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,4,0,23.1,66.79,930,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,4,30,23,67.27,931,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,5,0,22.900000000000002,66.79,931,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,5,30,23,66.39,931,0.0000,0.0000,0,0,1.2000000000000002
2016,1,2,6,0,23.1,65.25,931,0.0000,0.0000,0,0,1.3
2016,1,2,6,30,23.8,62.63,932,0.0000,0.0000,43,128,1.5
2016,1,2,7,0,24.5,59.410000000000004,932,6.6846,5.1041,140,359,1.7000000000000002
2016,1,2,7,30,25.5,55.99,932,12.7359,9.8381,253,511,1.7000000000000002
2016,1,2,8,0,26.5,51.7,933,19.9722,15.5432,375,648,1.8
2016,1,2,8,30,27.700000000000003,48.2,933,13.2186,10.3314,238,14,1.7000000000000002
2016,1,2,9,0,28.900000000000002,43.61,932,16.6560,13.0518,291,19,1.5
2016,1,2,9,30,30.200000000000003,40.480000000000004,932,31.8741,25.0185,545,240,1.3
2016,1,2,10,0,31.5,36.78,932,34.5079,27.1155,581,204,1.1
2016,1,2,10,30,32.300000000000004,35.12,931,40.4077,31.7746,673,290,0.9
2016,1,2,11,0,33.2,32.89,931,29.8143,23.4554,493,71,0.7000000000000001
2016,1,2,11,30,33.5,32.31,930,38.9873,30.6801,642,174,0.6000000000000001
2016,1,2,12,0,33.7,31.93,930,7.1764,5.6478,118,0,0.5
2016,1,2,12,30,33.7,31.900000000000002,929,25.9996,20.4601,428,16,0.5
2016,1,2,13,0,33.6,32.230000000000004,929,13.6762,10.7597,226,0,0.5
2016,1,2,13,30,33.300000000000004,32.77,929,12.1404,9.5472,202,0,0.5
2016,1,2,14,0,33,33.68,928,11.4798,9.0215,193,0,0.5
2016,1,2,14,30,32.5,34.63,928,22.1527,17.3906,378,84,0.5
2016,1,2,15,0,32,36.07,928,14.8095,11.6075,258,25,0.5
2016,1,2,15,30,31.400000000000002,37.31,928,22.0835,17.2664,396,278,0.5
2016,1,2,16,0,30.700000000000003,39.660000000000004,928,12.1039,9.4256,226,22,0.4
2016,1,2,16,30,29.900000000000002,41.550000000000004,929,9.2788,7.1755,183,27,0.4
2016,1,2,17,0,29,47.15,929,3.5453,2.7107,74,5,0.30000000000000004
2016,1,2,17,30,28.400000000000002,48.86,930,0.0000,0.0000,25,0,0.30000000000000004
2016,1,2,18,0,27.700000000000003,53.85,930,0.0000,0.0000,0,0,0.30000000000000004
2016,1,2,18,30,27.200000000000003,55.44,930,0.0000,0.0000,0,0,0.4
2016,1,2,19,0,26.700000000000003,57.11,931,0.0000,0.0000,0,0,0.4
2016,1,2,19,30,26.3,58.47,931,0.0000,0.0000,0,0,0.4
2016,1,2,20,0,25.8,60.22,931,0.0000,0.0000,0,0,0.4
2016,1,2,20,30,25.400000000000002,61.72,932,0.0000,0.0000,0,0,0.5
2016,1,2,21,0,25,62.92,932,0.0000,0.0000,0,0,0.5
2016,1,2,21,30,24.700000000000003,64.05,932,0.0000,0.0000,0,0,0.5
2016,1,2,22,0,24.400000000000002,64.57000000000001,931,0.0000,0.0000,0,0,0.5
2016,1,2,22,30,24.1,65.74,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,2,23,0,23.900000000000002,66.05,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,2,23,30,23.700000000000003,66.85,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,0,0,23.5,67.02,930,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,0,30,23.3,67.84,930,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,1,0,23.1,68.32000000000001,930,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,1,30,23,68.73,930,0.0000,0.0000,0,0,0.5
2016,1,3,2,0,22.8,69.10000000000001,930,0.0000,0.0000,0,0,0.5
2016,1,3,2,30,22.8,69.10000000000001,930,0.0000,0.0000,0,0,0.7000000000000001
2016,1,3,3,0,22.8,68.21000000000001,930,0.0000,0.0000,0,0,0.8
2016,1,3,3,30,22.6,69.04,930,0.0000,0.0000,0,0,0.7000000000000001
2016,1,3,4,0,22.400000000000002,68.61,930,0.0000,0.0000,0,0,0.7000000000000001
2016,1,3,4,30,22.3,69.10000000000001,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,5,0,22.1,69.15,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,5,30,22.5,67.5,931,0.0000,0.0000,0,0,0.7000000000000001
2016,1,3,6,0,22.8,66.68,931,0.0000,0.0000,0,0,0.8
2016,1,3,6,30,24.1,61.74,932,0.0000,0.0000,46,208,1.1
2016,1,3,7,0,25.400000000000002,56.25,932,6.9213,5.2840,145,441,1.5
2016,1,3,7,30,26.700000000000003,52.11,932,13.1289,10.1405,261,592,1.5
2016,1,3,8,0,28.1,46.94,932,20.1747,15.6999,379,689,1.5
2016,1,3,8,30,29.5,43.29,932,27.4278,21.4363,494,756,1.3
2016,1,3,9,0,30.900000000000002,38.410000000000004,932,34.4482,26.9934,602,813,1.1
2016,1,3,9,30,31.900000000000002,36.29,932,40.7574,31.9907,697,847,1
2016,1,3,10,0,32.9,33.76,931,46.2645,36.3535,779,871,0.9
2016,1,3,10,30,33.5,32.65,931,50.6747,39.8481,844,889,1
2016,1,3,11,0,34.1,31.44,931,53.9466,42.4408,892,898,1.1
2016,1,3,11,30,34.4,30.89,930,55.9959,44.0648,922,906,1.2000000000000002
2016,1,3,12,0,34.800000000000004,30.07,930,56.6883,44.6139,932,908,1.3
2016,1,3,12,30,34.800000000000004,30.04,929,45.0817,35.4769,742,307,1.4000000000000001
2016,1,3,13,0,34.800000000000004,29.94,929,53.9291,42.4292,891,873,1.5
2016,1,3,13,30,34.5,30.41,928,50.7387,39.9017,844,859,1.6
2016,1,3,14,0,34.300000000000004,30.88,928,46.3519,36.4268,779,827,1.7000000000000002
2016,1,3,14,30,33.800000000000004,31.75,928,31.0151,24.3486,529,180,1.6
2016,1,3,15,0,33.300000000000004,32.86,928,34.7469,27.2355,605,757,1.6
2016,1,3,15,30,32.6,34.17,928,17.1321,13.3959,307,45,1.4000000000000001
2016,1,3,16,0,32,36.07,928,12.5441,9.7694,234,24,1.3
2016,1,3,16,30,30.900000000000002,38.42,929,8.2738,6.3993,163,10,1
2016,1,3,17,0,29.900000000000002,46.11,929,7.1911,5.4994,150,326,0.7000000000000001
2016,1,3,17,30,29.1,48.28,929,0.0000,0.0000,25,0,0.6000000000000001
2016,1,3,18,0,28.200000000000003,53.58,930,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,18,30,27.8,54.84,930,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,19,0,27.3,56.86,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,19,30,26.900000000000002,58.21,931,0.0000,0.0000,0,0,0.6000000000000001
2016,1,3,20,0,26.5,59.99,931,0.0000,0.0000,0,0,0.5
2016,1,3,20,30,26.1,61.480000000000004,932,0.0000,0.0000,0,0,0.5
2016,1,3,21,0,25.8,63.33,932,0.0000,0.0000,0,0,0.4
2016,1,3,21,30,25.5,64.46000000000001,932,0.0000,0.0000,0,0,0.5
2016,1,3,22,0,25.3,65.66,932,0.0000,0.0000,0,0,0.5
2016,1,3,22,30,25,66.84,932,0.0000,0.0000,0,0,0.5
2016,1,3,23,0,24.8,69.02,932,0.0000,0.0000,0,0,0.5
2016,1,3,23,30,24.6,69.85000000000001,932,0.0000,0.0000,0,0,0.5
2016,1,4,0,0,24.3,72.25,932,0.0000,0.0000,0,0,0.5
2016,1,4,0,30,24.1,73.04,931,0.0000,0.0000,0,0,0.5
2016,1,4,1,0,23.900000000000002,74.5,931,0.0000,0.0000,0,0,0.4
2016,1,4,1,30,23.700000000000003,75.4,931,0.0000,0.0000,0,0,0.5
2016,1,4,2,0,23.5,76.18,930,0.0000,0.0000,0,0,0.5
2016,1,4,2,30,23.400000000000002,76.64,930,0.0000,0.0000,0,0,0.5
2016,1,4,3,0,23.200000000000003,77.41,930,0.0000,0.0000,0,0,0.5
2016,1,4,3,30,23,78.35000000000001,930,0.0000,0.0000,0,0,0.5
