Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1230078,-,-,-,5.01,-74.46,-5,930,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),GHI,DNI,Wind Speed
2017,1,1,0,0,22.3,81.23,932,0.0000,0.0000,0,0,0.5
2017,1,1,0,30,22.1,82.13,931,0.0000,0.0000,0,0,0.5
2017,1,1,1,0,21.8,81.36,931,0.0000,0.0000,0,0,0.5
2017,1,1,1,30,21.700000000000003,81.85000000000001,931,0.0000,0.0000,0,0,0.6000000000000001
2017,1,1,2,0,21.5,80.46000000000001,931,0.0000,0.0000,0,0,0.6000000000000001
2017,1,1,2,30,21.3,81.36,930,0.0000,0.0000,0,0,0.6000000000000001
2017,1,1,3,0,21.200000000000003,79.26,930,0.0000,0.0000,0,0,0.7000000000000001
2017,1,1,3,30,21.200000000000003,79.26,930,0.0000,0.0000,0,0,0.7000000000000001
2017,1,1,4,0,21.1,76.57000000000001,930,0.0000,0.0000,0,0,0.8
2017,1,1,4,30,21.1,76.65,931,0.0000,0.0000,0,0,0.9
2017,1,1,5,0,21.1,73.94,931,0.0000,0.0000,0,0,0.9
2017,1,1,5,30,21.400000000000002,72.60000000000001,931,0.0000,0.0000,0,0,1
2017,1,1,6,0,21.700000000000003,74.02,932,0.0000,0.0000,0,0,1.1
2017,1,1,6,30,23.1,68,932,0.0000,0.0000,33,4,1.3
2017,1,1,7,0,24.5,67,932,3.4380,2.6252,72,1,1.5
2017,1,1,7,30,26,61.300000000000004,932,5.1860,4.0061,103,1,1.7000000000000002
2017,1,1,8,0,27.5,55.67,933,8.2032,6.3841,154,2,1.8
2017,1,1,8,30,28.400000000000002,52.84,933,14.2754,11.1575,257,30,1.5
2017,1,1,9,0,29.200000000000003,49.92,933,17.0573,13.3664,298,24,1.3
2017,1,1,9,30,29.900000000000002,47.96,933,25.5586,20.0613,437,97,1
2017,1,1,10,0,30.700000000000003,45.160000000000004,932,46.8025,36.7763,788,910,0.8
2017,1,1,10,30,31.1,44.15,932,51.2150,40.2730,853,927,0.6000000000000001
2017,1,1,11,0,31.5,43.82,932,35.9822,28.3078,595,152,0.4
2017,1,1,11,30,31.6,43.53,931,30.5457,24.0371,503,68,0.30000000000000004
2017,1,1,12,0,31.700000000000003,43.47,931,39.5295,31.1095,650,180,0.2
2017,1,1,12,30,31.6,43.67,930,56.4921,44.4558,930,933,0.30000000000000004
2017,1,1,13,0,31.5,44.44,930,33.5232,26.3742,554,121,0.5
2017,1,1,13,30,31.200000000000003,45.2,930,38.9433,30.6250,648,227,0.6000000000000001
2017,1,1,14,0,30.900000000000002,46.39,929,33.4853,26.3145,563,162,0.8
2017,1,1,14,30,30.5,47.45,929,41.0197,32.2016,700,816,0.8
2017,1,1,15,0,30.1,49.68,929,34.7235,27.2157,605,774,0.9
2017,1,1,15,30,29.5,51.42,929,24.4776,19.1379,439,408,0.8
2017,1,1,16,0,28.900000000000002,55.44,929,14.9392,11.6333,279,77,0.8
2017,1,1,16,30,28,58.46,930,10.5942,8.1923,209,134,0.6000000000000001
2017,1,1,17,0,27.1,66.58,930,5.5566,4.2483,116,53,0.5
2017,1,1,17,30,26.400000000000002,69.45,931,0.0000,0.0000,39,3,0.5
2017,1,1,18,0,25.700000000000003,71.32000000000001,931,0.0000,0.0000,0,0,0.4
2017,1,1,18,30,25.3,73.11,932,0.0000,0.0000,0,0,0.4
2017,1,1,19,0,24.900000000000002,74.18,932,0.0000,0.0000,0,0,0.4
2017,1,1,19,30,24.6,75.52,932,0.0000,0.0000,0,0,0.4
2017,1,1,20,0,24.3,76.33,933,0.0000,0.0000,0,0,0.5
2017,1,1,20,30,24,77.71000000000001,933,0.0000,0.0000,0,0,0.5
2017,1,1,21,0,23.700000000000003,77.72,933,0.0000,0.0000,0,0,0.5
2017,1,1,21,30,23.5,78.66,933,0.0000,0.0000,0,0,0.5
2017,1,1,22,0,23.3,78.23,933,0.0000,0.0000,0,0,0.6000000000000001
2017,1,1,22,30,23.1,79.18,933,0.0000,0.0000,0,0,0.6000000000000001
2017,1,1,23,0,22.900000000000002,78.82000000000001,932,0.0000,0.0000,0,0,0.6000000000000001
2017,1,1,23,30,22.8,79.3,932,0.0000,0.0000,0,0,0.7000000000000001
2017,1,2,0,0,22.6,79.11,932,0.0000,0.0000,0,0,0.7000000000000001
2017,1,2,0,30,22.400000000000002,80.07000000000001,932,0.0000,0.0000,0,0,0.7000000000000001
2017,1,2,1,0,22.3,79.11,931,0.0000,0.0000,0,0,0.8
2017,1,2,1,30,22.1,80.07000000000001,931,0.0000,0.0000,0,0,0.8
2017,1,2,2,0,22,78.79,931,0.0000,0.0000,0,0,0.8
2017,1,2,2,30,21.8,79.75,931,0.0000,0.0000,0,0,0.9
2017,1,2,3,0,21.5,77.92,931,0.0000,0.0000,0,0,0.9
2017,1,2,3,30,21.400000000000002,78.4,931,0.0000,0.0000,0,0,0.9
2017,1,2,4,0,21.200000000000003,75.52,931,0.0000,0.0000,0,0,0.9
2017,1,2,4,30,21.1,75.98,931,0.0000,0.0000,0,0,1
2017,1,2,5,0,20.900000000000002,73.97,931,0.0000,0.0000,0,0,1
2017,1,2,5,30,21.3,72.26,932,0.0000,0.0000,0,0,1
2017,1,2,6,0,21.6,73.42,932,0.0000,0.0000,0,0,1.1
2017,1,2,6,30,23.1,67.04,932,0.0000,0.0000,49,282,1.5
2017,1,2,7,0,24.6,63.26,933,7.3513,5.6126,154,534,1.9000000000000001
2017,1,2,7,30,26,58.230000000000004,933,13.7351,10.6090,273,675,1.9000000000000001
2017,1,2,8,0,27.5,50.06,933,21.0280,16.3640,395,770,1.9000000000000001
2017,1,2,8,30,28.3,47.78,933,28.4288,22.2187,512,832,1.6
2017,1,2,9,0,29.200000000000003,44.33,933,35.4796,27.8018,620,877,1.3
2017,1,2,9,30,30,42.34,933,41.9282,32.9098,717,908,1.1
2017,1,2,10,0,30.700000000000003,41.33,932,33.8529,26.6008,570,179,0.8
2017,1,2,10,30,31.3,39.95,932,29.4196,23.1341,490,79,0.7000000000000001
2017,1,2,11,0,31.8,39.71,932,55.0343,43.2965,910,941,0.5
2017,1,2,11,30,32.2,38.78,931,41.0550,32.3073,676,203,0.4
2017,1,2,12,0,32.5,38.96,931,39.0477,30.7305,642,168,0.30000000000000004
2017,1,2,12,30,32.5,38.910000000000004,930,18.4086,14.4866,303,1,0.5
2017,1,2,13,0,32.6,39.300000000000004,930,55.0765,43.3318,910,928,0.6000000000000001
2017,1,2,13,30,32.300000000000004,39.92,929,51.8780,40.7975,863,915,0.8
2017,1,2,14,0,31.900000000000002,41.21,929,34.6268,27.2122,582,187,0.9
2017,1,2,14,30,31.5,42.15,929,33.5918,26.3713,573,275,0.9
2017,1,2,15,0,31,44.07,929,35.4893,27.8172,618,815,0.9
2017,1,2,15,30,30.3,45.87,929,28.5676,22.3371,512,767,0.8
2017,1,2,16,0,29.6,50.42,929,21.2240,16.5289,396,688,0.7000000000000001
2017,1,2,16,30,28.6,53.410000000000004,929,14.0565,10.8715,277,593,0.6000000000000001
2017,1,2,17,0,27.700000000000003,62.27,930,7.6213,5.8281,159,440,0.5
2017,1,2,17,30,26.900000000000002,65.24,930,0.0000,0.0000,57,214,0.4
2017,1,2,18,0,26.200000000000003,67.55,930,0.0000,0.0000,0,0,0.30000000000000004
2017,1,2,18,30,26,68.43,931,0.0000,0.0000,0,0,0.30000000000000004
2017,1,2,19,0,25.700000000000003,67.56,931,0.0000,0.0000,0,0,0.30000000000000004
2017,1,2,19,30,25.400000000000002,68.77,931,0.0000,0.0000,0,0,0.4
2017,1,2,20,0,25.1,68.51,932,0.0000,0.0000,0,0,0.4
2017,1,2,20,30,24.8,69.74,932,0.0000,0.0000,0,0,0.4
2017,1,2,21,0,24.5,69.67,932,0.0000,0.0000,0,0,0.5
2017,1,2,21,30,24.1,71.35000000000001,932,0.0000,0.0000,0,0,0.5
2017,1,2,22,0,23.8,70.85000000000001,932,0.0000,0.0000,0,0,0.6000000000000001
2017,1,2,22,30,23.6,71.7,932,0.0000,0.0000,0,0,0.6000000000000001
2017,1,2,23,0,23.400000000000002,70.55,932,0.0000,0.0000,0,0,0.7000000000000001
2017,1,2,23,30,23.200000000000003,71.33,931,0.0000,0.0000,0,0,0.7000000000000001
2017,1,3,0,0,23.1,69.63,931,0.0000,0.0000,0,0,0.7000000000000001
2017,1,3,0,30,22.900000000000002,70.47,931,0.0000,0.0000,0,0,0.7000000000000001
2017,1,3,1,0,22.8,69.2,931,0.0000,0.0000,0,0,0.7000000000000001
2017,1,3,1,30,22.5,70.39,930,0.0000,0.0000,0,0,0.7000000000000001
