Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1230078,-,-,-,5.01,-74.46,-5,930,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),GHI,DNI,Wind Speed
2021,1,1,0,0,23.200000000000003,72.53,937,0.0000,0.0000,0,0,0.30000000000000004
2021,1,1,0,30,23,73.41,937,0.0000,0.0000,0,0,0.4
2021,1,1,1,0,22.8,73.86,937,0.0000,0.0000,0,0,0.5
2021,1,1,1,30,22.6,74.76,937,0.0000,0.0000,0,0,0.5
2021,1,1,2,0,22.5,74.48,936,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,2,30,22.3,75.39,936,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,3,0,22,75.29,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,1,3,30,21.8,76.21000000000001,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,1,4,0,21.5,75.88,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,1,4,30,21.3,76.9,937,0.0000,0.0000,0,0,0.7000000000000001
2021,1,1,5,0,21.1,76.3,937,0.0000,0.0000,0,0,0.7000000000000001
2021,1,1,5,30,21.400000000000002,74.92,937,0.0000,0.0000,0,0,0.7000000000000001
2021,1,1,6,0,21.700000000000003,76.23,938,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,6,30,22.6,72.18,938,0.0000,0.0000,33,82,0.8
2021,1,1,7,0,23.5,72.9,939,2.9605,2.2606,62,2,1
2021,1,1,7,30,24.400000000000002,69.08,939,7.3516,5.6792,146,16,1
2021,1,1,8,0,25.200000000000003,66.45,940,14.2224,11.0686,267,252,1
2021,1,1,8,30,26,63.39,940,21.4409,16.7579,386,560,0.9
2021,1,1,9,0,26.8,58.7,940,34.2291,26.8224,598,798,0.8
2021,1,1,9,30,27.700000000000003,55.64,939,33.8051,26.5342,578,390,0.8
2021,1,1,10,0,28.6,51.84,939,41.5164,32.6227,699,610,0.8
2021,1,1,10,30,29.3,49.79,939,49.4138,38.8566,823,809,1
2021,1,1,11,0,30.1,47.61,938,33.4423,26.3096,553,176,1.1
2021,1,1,11,30,30.6,46.28,938,32.0027,25.1836,527,117,1.2000000000000002
2021,1,1,12,0,31,45.64,937,43.1169,33.9328,709,338,1.3
2021,1,1,12,30,31.200000000000003,45.08,936,44.6464,35.1339,735,382,1.4000000000000001
2021,1,1,13,0,31.3,45.08,936,32.6145,25.6593,539,143,1.5
2021,1,1,13,30,31.200000000000003,45.29,935,24.7598,19.4710,412,68,1.6
2021,1,1,14,0,31.1,45.6,935,24.5632,19.3030,413,73,1.6
2021,1,1,14,30,30.700000000000003,46.65,935,18.4583,14.4903,315,21,1.6
2021,1,1,15,0,30.3,48.32,935,17.7915,13.9447,310,149,1.6
2021,1,1,15,30,29.700000000000003,50.01,935,26.5378,20.7485,476,601,1.5
2021,1,1,16,0,29.1,53.96,935,20.4530,15.9267,382,616,1.4000000000000001
2021,1,1,16,30,28.1,57.17,935,13.4810,10.4244,266,514,1
2021,1,1,17,0,27,66.16,936,7.2807,5.5664,152,366,0.7000000000000001
2021,1,1,17,30,26.3,68.93,936,0.0000,0.0000,54,153,0.6000000000000001
2021,1,1,18,0,25.5,69.93,936,0.0000,0.0000,3,5,0.6000000000000001
2021,1,1,18,30,25.3,70.84,937,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,19,0,25.1,70.04,937,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,19,30,25,70.54,938,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,20,0,24.900000000000002,69.19,938,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,20,30,24.6,70.44,938,0.0000,0.0000,0,0,0.5
2021,1,1,21,0,24.400000000000002,70.03,938,0.0000,0.0000,0,0,0.5
2021,1,1,21,30,24.200000000000003,70.87,938,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,22,0,23.900000000000002,70.87,938,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,22,30,23.700000000000003,71.65,937,0.0000,0.0000,0,0,0.6000000000000001
2021,1,1,23,0,23.5,71.11,937,0.0000,0.0000,0,0,0.7000000000000001
2021,1,1,23,30,23.400000000000002,71.53,937,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,0,0,23.200000000000003,70.97,937,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,0,30,23,71.75,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,1,0,22.900000000000002,71.56,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,1,30,22.8,71.99,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,2,0,22.700000000000003,72.21000000000001,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,2,30,22.5,73.09,936,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,3,0,22.400000000000002,72.72,936,0.0000,0.0000,0,0,0.6000000000000001
2021,1,2,3,30,22.400000000000002,72.72,936,0.0000,0.0000,0,0,0.6000000000000001
2021,1,2,4,0,22.3,72.07000000000001,937,0.0000,0.0000,0,0,0.6000000000000001
2021,1,2,4,30,22.200000000000003,72.51,937,0.0000,0.0000,0,0,0.6000000000000001
2021,1,2,5,0,22,71.71000000000001,937,0.0000,0.0000,0,0,0.6000000000000001
2021,1,2,5,30,22.3,70.42,937,0.0000,0.0000,0,0,0.7000000000000001
2021,1,2,6,0,22.5,72.23,938,0.0000,0.0000,0,0,0.8
2021,1,2,6,30,23.900000000000002,66.39,938,0.0000,0.0000,50,262,1
2021,1,2,7,0,25.200000000000003,66.64,938,7.2561,5.5399,152,515,1.3
2021,1,2,7,30,26.400000000000002,62.09,938,13.5841,10.4924,270,661,1.4000000000000001
2021,1,2,8,0,27.5,57.160000000000004,938,20.7634,16.1582,390,756,1.4000000000000001
2021,1,2,8,30,28.400000000000002,54.25,938,28.0417,21.9163,505,817,1.2000000000000002
2021,1,2,9,0,29.3,50.99,938,35.0233,27.4443,612,860,0.9
2021,1,2,9,30,30,48.980000000000004,938,41.3447,32.4519,707,892,0.7000000000000001
2021,1,2,10,0,30.700000000000003,47.36,938,40.9205,32.1543,689,547,0.6000000000000001
2021,1,2,10,30,31.200000000000003,45.99,937,27.0180,21.2456,450,120,0.4
2021,1,2,11,0,31.700000000000003,44.79,937,34.6529,27.2621,573,177,0.30000000000000004
2021,1,2,11,30,31.900000000000002,44.24,936,32.1876,25.3293,530,144,0.2
2021,1,2,12,0,32.2,43.53,936,27.9169,21.9706,459,76,0.1
2021,1,2,12,30,32.2,43.480000000000004,935,48.0561,37.8175,791,479,0.30000000000000004
2021,1,2,13,0,32.2,43.550000000000004,935,42.9704,33.8072,710,347,0.6000000000000001
2021,1,2,13,30,32,44.04,935,47.5490,37.3931,791,690,0.8
2021,1,2,14,0,31.700000000000003,45.03,934,33.6145,26.4166,565,244,1
2021,1,2,14,30,31.200000000000003,46.32,934,30.8346,24.2066,526,325,1
2021,1,2,15,0,30.700000000000003,48.65,934,30.8354,24.1692,537,522,1.1
2021,1,2,15,30,30.1,50.39,935,28.5088,22.2909,511,782,1
2021,1,2,16,0,29.400000000000002,55.07,935,18.9716,14.7747,354,463,0.8
2021,1,2,16,30,28.5,58,935,8.7275,6.7498,172,76,0.7000000000000001
2021,1,2,17,0,27.6,65.82000000000001,936,7.7168,5.9010,161,466,0.5
2021,1,2,17,30,26.900000000000002,68.56,936,0.0000,0.0000,53,132,0.5
2021,1,2,18,0,26.3,70.05,936,0.0000,0.0000,2,0,0.4
2021,1,2,18,30,26,71.38,937,0.0000,0.0000,0,0,0.4
2021,1,2,19,0,25.700000000000003,72,937,0.0000,0.0000,0,0,0.4
2021,1,2,19,30,25.6,72.43,937,0.0000,0.0000,0,0,0.4
2021,1,2,20,0,25.400000000000002,72.32000000000001,937,0.0000,0.0000,0,0,0.4
2021,1,2,20,30,25.3,72.75,937,0.0000,0.0000,0,0,0.30000000000000004
2021,1,2,21,0,25.1,73.74,938,0.0000,0.0000,0,0,0.2
2021,1,2,21,30,24.900000000000002,74.62,938,0.0000,0.0000,0,0,0.2
2021,1,2,22,0,24.6,76.37,938,0.0000,0.0000,0,0,0.2
2021,1,2,22,30,24.3,77.75,938,0.0000,0.0000,0,0,0.30000000000000004
2021,1,2,23,0,24,78.36,938,0.0000,0.0000,0,0,0.30000000000000004
2021,1,2,23,30,23.900000000000002,78.74,937,0.0000,0.0000,0,0,0.30000000000000004
2021,1,3,0,0,23.700000000000003,79.08,937,0.0000,0.0000,0,0,0.2
2021,1,3,0,30,23.6,79.56,937,0.0000,0.0000,0,0,0.2
2021,1,3,1,0,23.5,79.54,936,0.0000,0.0000,0,0,0.1
2021,1,3,1,30,23.5,79.54,936,0.0000,0.0000,0,0,0.1
2021,1,3,2,0,23.400000000000002,79.89,936,0.0000,0.0000,0,0,0.1
2021,1,3,2,30,23.400000000000002,79.89,936,0.0000,0.0000,0,0,0.1
2021,1,3,3,0,23.400000000000002,79.72,936,0.0000,0.0000,0,0,0.1
2021,1,3,3,30,23.400000000000002,79.72,936,0.0000,0.0000,0,0,0.1
2021,1,3,4,0,23.3,79.35000000000001,936,0.0000,0.0000,0,0,0.2
2021,1,3,4,30,23.3,79.35000000000001,936,0.0000,0.0000,0,0,0.30000000000000004
2021,1,3,5,0,23.200000000000003,78.79,937,0.0000,0.0000,0,0,0.4
2021,1,3,5,30,23.3,78.32000000000001,937,0.0000,0.0000,0,0,0.5
2021,1,3,6,0,23.400000000000002,77.8,937,0.0000,0.0000,0,0,0.5
2021,1,3,6,30,23.8,75.95,937,0.0000,0.0000,19,0,0.7000000000000001
2021,1,3,7,0,24.200000000000003,74.98,938,1.1454,0.8744,24,0,0.8
2021,1,3,7,30,24.700000000000003,72.77,938,0.8045,0.6213,16,0,0.7000000000000001
2021,1,3,8,0,25.1,71.58,938,4.4698,3.4782,84,3,0.7000000000000001
2021,1,3,8,30,25.6,69.49,938,8.4925,6.6372,153,11,0.5
2021,1,3,9,0,26.1,66.7,938,5.6644,4.4385,99,0,0.30000000000000004
2021,1,3,9,30,26.3,65.92,938,16.7814,13.1718,287,19,0.30000000000000004
2021,1,3,10,0,26.6,64.14,938,22.4487,17.6396,378,60,0.30000000000000004
2021,1,3,10,30,26.8,63.39,938,18.8529,14.8250,314,19,0.6000000000000001
2021,1,3,11,0,26.900000000000002,62.84,937,25.0993,19.7461,415,53,1
2021,1,3,11,30,27.1,62.11,937,26.1167,20.5520,430,34,1.2000000000000002
2021,1,3,12,0,27.200000000000003,61.9,937,35.3418,27.8142,581,171,1.5
2021,1,3,12,30,27.400000000000002,61.120000000000005,936,35.0607,27.5911,577,136,1.5
2021,1,3,13,0,27.5,61.25,936,30.2675,23.8135,500,79,1.5
2021,1,3,13,30,27.700000000000003,60.480000000000004,935,41.4284,32.5804,689,381,1.4000000000000001
2021,1,3,14,0,27.8,60.28,935,37.0774,29.1386,623,278,1.3
2021,1,3,14,30,27.8,60.28,935,38.7658,30.4341,661,707,1.1
2021,1,3,15,0,27.8,60.24,934,31.5418,24.7240,549,505,1
2021,1,3,15,30,27.5,61.36,935,28.1949,22.0470,505,738,0.8
2021,1,3,16,0,27.200000000000003,63.34,935,21.0276,16.3776,392,670,0.6000000000000001
2021,1,3,16,30,26.700000000000003,65.22,935,14.0212,10.8459,276,580,0.4
2021,1,3,17,0,26.1,69.35000000000001,935,7.7219,5.9062,161,445,0.2
2021,1,3,17,30,25.5,71.85000000000001,935,0.0000,0.0000,56,190,0.2
2021,1,3,18,0,24.900000000000002,71.26,935,0.0000,0.0000,4,17,0.30000000000000004
2021,1,3,18,30,24.5,73.05,936,0.0000,0.0000,0,0,0.4
2021,1,3,19,0,24.1,73.47,936,0.0000,0.0000,0,0,0.4
