Title:,"Time Series, Area-Averaged of Incident shortwave radiation land, time average hourly 0.5 x 0.625 deg. [MERRA-2 (hourly)"
User Start Date:,2015-12-31T00:00:00Z
User End Date:,2025-01-01T23:59:59Z
User Bounding Box:,"-75.76,5.33,-75.66,5.43"
Data Bounding Box:,"-75.625,5.5,-75.625,5.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2015-12-31T00:00:00Z&endtime=2025-01-01T23:59:59Z&bbox=-75.76,5.33,-75.66,5.43&data=M2T1NXLFO_5_12_4_SWGDN&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXLFO_5_12_4_SWGDN):, 1000000000000000

time, mean_M2T1NXLFO_5_12_4_SWGDN
2017-11-30 23:30:00,0
2017-12-01 00:30:00,0
2017-12-01 01:30:00,0
2017-12-01 02:30:00,0
2017-12-01 03:30:00,0
2017-12-01 04:30:00,0
2017-12-01 05:30:00,0
2017-12-01 06:30:00,0
2017-12-01 07:30:00,0
2017-12-01 08:30:00,0
2017-12-01 09:30:00,0
2017-12-01 10:30:00,0
2017-12-01 11:30:00,14.5567083
2017-12-01 12:30:00,75.1640015
2017-12-01 13:30:00,146.512009
2017-12-01 14:30:00,210.734009
2017-12-01 15:30:00,259.852966
2017-12-01 16:30:00,270.137299
2017-12-01 17:30:00,264.982727
2017-12-01 18:30:00,246.931625
2017-12-01 19:30:00,214.853104
2017-12-01 20:30:00,142.611496
2017-12-01 21:30:00,65.2275696
2017-12-01 22:30:00,13.1695118
2017-12-01 23:30:00,0
2017-12-02 00:30:00,0
2017-12-02 01:30:00,0
2017-12-02 02:30:00,0
2017-12-02 03:30:00,0
2017-12-02 04:30:00,0
2017-12-02 05:30:00,0
2017-12-02 06:30:00,0
2017-12-02 07:30:00,0
2017-12-02 08:30:00,0
2017-12-02 09:30:00,0
2017-12-02 10:30:00,0
2017-12-02 11:30:00,20.047617
2017-12-02 12:30:00,109.294914
2017-12-02 13:30:00,193.754166
2017-12-02 14:30:00,277.82666
2017-12-02 15:30:00,472.694031
2017-12-02 16:30:00,607.316162
2017-12-02 17:30:00,594.486755
2017-12-02 18:30:00,525.779419
2017-12-02 19:30:00,440.602295
2017-12-02 20:30:00,342.964569
2017-12-02 21:30:00,177.196701
2017-12-02 22:30:00,43.1578979
2017-12-02 23:30:00,0
2017-12-03 00:30:00,0
2017-12-03 01:30:00,0
2017-12-03 02:30:00,0
2017-12-03 03:30:00,0
2017-12-03 04:30:00,0
2017-12-03 05:30:00,0
2017-12-03 06:30:00,0
2017-12-03 07:30:00,0
2017-12-03 08:30:00,0
2017-12-03 09:30:00,0
2017-12-03 10:30:00,0
2017-12-03 11:30:00,23.9721146
2017-12-03 12:30:00,136.303955
2017-12-03 13:30:00,306.193542
2017-12-03 14:30:00,533.116394
2017-12-03 15:30:00,746.210083
2017-12-03 16:30:00,834.24762
2017-12-03 17:30:00,848.332214
2017-12-03 18:30:00,756.678467
2017-12-03 19:30:00,553.462219
2017-12-03 20:30:00,383.567688
2017-12-03 21:30:00,177.331329
2017-12-03 22:30:00,33.8729706
2017-12-03 23:30:00,0
2017-12-04 00:30:00,0
2017-12-04 01:30:00,0
2017-12-04 02:30:00,0
2017-12-04 03:30:00,0
2017-12-04 04:30:00,0
2017-12-04 05:30:00,0
2017-12-04 06:30:00,0
2017-12-04 07:30:00,0
2017-12-04 08:30:00,0
2017-12-04 09:30:00,0
2017-12-04 10:30:00,0
2017-12-04 11:30:00,16.6762123
2017-12-04 12:30:00,87.2638474
2017-12-04 13:30:00,195.872543
2017-12-04 14:30:00,337.789062
2017-12-04 15:30:00,401.284485
2017-12-04 16:30:00,440.188446
2017-12-04 17:30:00,486.107758
2017-12-04 18:30:00,520.89801
2017-12-04 19:30:00,525.333374
2017-12-04 20:30:00,358.881226
2017-12-04 21:30:00,207.761993
2017-12-04 22:30:00,41.9099274
2017-12-04 23:30:00,0
2017-12-05 00:30:00,0
2017-12-05 01:30:00,0
2017-12-05 02:30:00,0
2017-12-05 03:30:00,0
2017-12-05 04:30:00,0
2017-12-05 05:30:00,0
2017-12-05 06:30:00,0
2017-12-05 07:30:00,0
2017-12-05 08:30:00,0
2017-12-05 09:30:00,0
2017-12-05 10:30:00,0
2017-12-05 11:30:00,23.4277859
2017-12-05 12:30:00,152.632767
2017-12-05 13:30:00,401.64325
2017-12-05 14:30:00,654.778992
2017-12-05 15:30:00,797.321289
2017-12-05 16:30:00,884.425293
2017-12-05 17:30:00,896.554504
2017-12-05 18:30:00,809.586792
2017-12-05 19:30:00,673.966675
2017-12-05 20:30:00,444.331757
2017-12-05 21:30:00,232.214584
2017-12-05 22:30:00,45.453064
2017-12-05 23:30:00,0
2017-12-06 00:30:00,0
2017-12-06 01:30:00,0
2017-12-06 02:30:00,0
2017-12-06 03:30:00,0
2017-12-06 04:30:00,0
2017-12-06 05:30:00,0
2017-12-06 06:30:00,0
2017-12-06 07:30:00,0
2017-12-06 08:30:00,0
2017-12-06 09:30:00,0
2017-12-06 10:30:00,0
2017-12-06 11:30:00,38.8190651
2017-12-06 12:30:00,211.659515
2017-12-06 13:30:00,441.839722
2017-12-06 14:30:00,662.017761
2017-12-06 15:30:00,815.668274
2017-12-06 16:30:00,911.660828
2017-12-06 17:30:00,931.614746
2017-12-06 18:30:00,851.003723
2017-12-06 19:30:00,691.739075
2017-12-06 20:30:00,499.063385
2017-12-06 21:30:00,286.877014
2017-12-06 22:30:00,54.7871552
2017-12-06 23:30:00,0
2017-12-07 00:30:00,0
2017-12-07 01:30:00,0
2017-12-07 02:30:00,0
2017-12-07 03:30:00,0
2017-12-07 04:30:00,0
2017-12-07 05:30:00,0
2017-12-07 06:30:00,0
2017-12-07 07:30:00,0
2017-12-07 08:30:00,0
2017-12-07 09:30:00,0
2017-12-07 10:30:00,0
2017-12-07 11:30:00,16.3571301
2017-12-07 12:30:00,78.1876602
2017-12-07 13:30:00,161.664459
2017-12-07 14:30:00,245.113495
2017-12-07 15:30:00,353.098755
2017-12-07 16:30:00,399.992188
2017-12-07 17:30:00,349.468079
2017-12-07 18:30:00,255.169373
2017-12-07 19:30:00,182.923782
2017-12-07 20:30:00,111.554665
2017-12-07 21:30:00,57.7659836
2017-12-07 22:30:00,13.0316467
2017-12-07 23:30:00,0
2017-12-08 00:30:00,0
2017-12-08 01:30:00,0
2017-12-08 02:30:00,0
2017-12-08 03:30:00,0
2017-12-08 04:30:00,0
2017-12-08 05:30:00,0
2017-12-08 06:30:00,0
2017-12-08 07:30:00,0
2017-12-08 08:30:00,0
2017-12-08 09:30:00,0
2017-12-08 10:30:00,0
2017-12-08 11:30:00,15.0064135
2017-12-08 12:30:00,90.9903793
2017-12-08 13:30:00,193.563004
2017-12-08 14:30:00,333.943665
2017-12-08 15:30:00,465.921265
2017-12-08 16:30:00,575.359192
2017-12-08 17:30:00,583.266235
2017-12-08 18:30:00,515.643799
2017-12-08 19:30:00,413.34375
2017-12-08 20:30:00,276.851166
2017-12-08 21:30:00,152.145264
2017-12-08 22:30:00,30.5220737
2017-12-08 23:30:00,0
2017-12-09 00:30:00,0
2017-12-09 01:30:00,0
2017-12-09 02:30:00,0
2017-12-09 03:30:00,0
2017-12-09 04:30:00,0
2017-12-09 05:30:00,0
2017-12-09 06:30:00,0
2017-12-09 07:30:00,0
2017-12-09 08:30:00,0
2017-12-09 09:30:00,0
2017-12-09 10:30:00,0
2017-12-09 11:30:00,28.7815208
2017-12-09 12:30:00,165.929169
2017-12-09 13:30:00,381.633026
2017-12-09 14:30:00,621.815186
2017-12-09 15:30:00,782.31427
2017-12-09 16:30:00,836.014648
2017-12-09 17:30:00,786.5448
2017-12-09 18:30:00,652.192078
2017-12-09 19:30:00,447.227875
2017-12-09 20:30:00,199.547363
2017-12-09 21:30:00,78.8634338
2017-12-09 22:30:00,12.760684
2017-12-09 23:30:00,0
2017-12-10 00:30:00,0
2017-12-10 01:30:00,0
2017-12-10 02:30:00,0
2017-12-10 03:30:00,0
2017-12-10 04:30:00,0
2017-12-10 05:30:00,0
2017-12-10 06:30:00,0
2017-12-10 07:30:00,0
2017-12-10 08:30:00,0
2017-12-10 09:30:00,0
2017-12-10 10:30:00,0
2017-12-10 11:30:00,12.8112803
2017-12-10 12:30:00,96.3898392
2017-12-10 13:30:00,249.202881
2017-12-10 14:30:00,450.883148
2017-12-10 15:30:00,685.372009
2017-12-10 16:30:00,837.391846
2017-12-10 17:30:00,844.785339
2017-12-10 18:30:00,742.587036
2017-12-10 19:30:00,571.456665
2017-12-10 20:30:00,320.702209
2017-12-10 21:30:00,140.644958
2017-12-10 22:30:00,24.8555088
2017-12-10 23:30:00,0
2017-12-11 00:30:00,0
2017-12-11 01:30:00,0
2017-12-11 02:30:00,0
2017-12-11 03:30:00,0
2017-12-11 04:30:00,0
2017-12-11 05:30:00,0
2017-12-11 06:30:00,0
2017-12-11 07:30:00,0
2017-12-11 08:30:00,0
2017-12-11 09:30:00,0
2017-12-11 10:30:00,0
2017-12-11 11:30:00,18.4907703
2017-12-11 12:30:00,102.365623
2017-12-11 13:30:00,207.519669
2017-12-11 14:30:00,295.076508
2017-12-11 15:30:00,324.729584
2017-12-11 16:30:00,338.464874
2017-12-11 17:30:00,403.531372
2017-12-11 18:30:00,338.447784
2017-12-11 19:30:00,291.10376
2017-12-11 20:30:00,182.159241
2017-12-11 21:30:00,96.8588867
2017-12-11 22:30:00,18.9904003
2017-12-11 23:30:00,0
2017-12-12 00:30:00,0
2017-12-12 01:30:00,0
2017-12-12 02:30:00,0
2017-12-12 03:30:00,0
2017-12-12 04:30:00,0
2017-12-12 05:30:00,0
2017-12-12 06:30:00,0
2017-12-12 07:30:00,0
2017-12-12 08:30:00,0
2017-12-12 09:30:00,0
2017-12-12 10:30:00,0
2017-12-12 11:30:00,17.5662498
2017-12-12 12:30:00,105.672119
2017-12-12 13:30:00,257.45285
2017-12-12 14:30:00,476.949707
2017-12-12 15:30:00,557.210327
2017-12-12 16:30:00,565.432617
2017-12-12 17:30:00,533.726257
2017-12-12 18:30:00,441.04007
2017-12-12 19:30:00,355.939545
2017-12-12 20:30:00,186.664185
2017-12-12 21:30:00,112.273087
2017-12-12 22:30:00,21.2669792
2017-12-12 23:30:00,0
2017-12-13 00:30:00,0
2017-12-13 01:30:00,0
2017-12-13 02:30:00,0
2017-12-13 03:30:00,0
2017-12-13 04:30:00,0
2017-12-13 05:30:00,0
2017-12-13 06:30:00,0
2017-12-13 07:30:00,0
2017-12-13 08:30:00,0
2017-12-13 09:30:00,0
2017-12-13 10:30:00,0
2017-12-13 11:30:00,37.9019852
2017-12-13 12:30:00,192.793381
2017-12-13 13:30:00,387.109192
2017-12-13 14:30:00,625.313965
2017-12-13 15:30:00,818.058777
2017-12-13 16:30:00,909.947815
2017-12-13 17:30:00,900.218323
2017-12-13 18:30:00,818.96637
2017-12-13 19:30:00,640.306641
2017-12-13 20:30:00,463.976074
2017-12-13 21:30:00,238.360672
2017-12-13 22:30:00,57.2190208
2017-12-13 23:30:00,0
2017-12-14 00:30:00,0
2017-12-14 01:30:00,0
2017-12-14 02:30:00,0
2017-12-14 03:30:00,0
2017-12-14 04:30:00,0
2017-12-14 05:30:00,0
2017-12-14 06:30:00,0
2017-12-14 07:30:00,0
2017-12-14 08:30:00,0
2017-12-14 09:30:00,0
2017-12-14 10:30:00,0
2017-12-14 11:30:00,43.9474106
2017-12-14 12:30:00,237.894897
2017-12-14 13:30:00,526.915344
2017-12-14 14:30:00,748.068604
2017-12-14 15:30:00,895.786194
2017-12-14 16:30:00,971.273865
2017-12-14 17:30:00,938.685547
2017-12-14 18:30:00,830.874939
2017-12-14 19:30:00,666.413025
2017-12-14 20:30:00,463.824249
2017-12-14 21:30:00,271.703918
2017-12-14 22:30:00,59.9993782
2017-12-14 23:30:00,0
2017-12-15 00:30:00,0
2017-12-15 01:30:00,0
2017-12-15 02:30:00,0
2017-12-15 03:30:00,0
2017-12-15 04:30:00,0
2017-12-15 05:30:00,0
2017-12-15 06:30:00,0
2017-12-15 07:30:00,0
2017-12-15 08:30:00,0
2017-12-15 09:30:00,0
2017-12-15 10:30:00,0
2017-12-15 11:30:00,29.5077
2017-12-15 12:30:00,160.061676
2017-12-15 13:30:00,411.86676
2017-12-15 14:30:00,650.356628
2017-12-15 15:30:00,832.946045
2017-12-15 16:30:00,912.435791
2017-12-15 17:30:00,900.863892
2017-12-15 18:30:00,822.672852
2017-12-15 19:30:00,659.990173
2017-12-15 20:30:00,406.873596
2017-12-15 21:30:00,219.301346
2017-12-15 22:30:00,41.3087082
2017-12-15 23:30:00,0
2017-12-16 00:30:00,0
2017-12-16 01:30:00,0
2017-12-16 02:30:00,0
2017-12-16 03:30:00,0
2017-12-16 04:30:00,0
2017-12-16 05:30:00,0
2017-12-16 06:30:00,0
2017-12-16 07:30:00,0
2017-12-16 08:30:00,0
2017-12-16 09:30:00,0
2017-12-16 10:30:00,0
2017-12-16 11:30:00,35.3691673
2017-12-16 12:30:00,209.626831
2017-12-16 13:30:00,433.885864
2017-12-16 14:30:00,633.944702
2017-12-16 15:30:00,736.333008
2017-12-16 16:30:00,789.545288
2017-12-16 17:30:00,697.587524
2017-12-16 18:30:00,643.308533
2017-12-16 19:30:00,532.236389
2017-12-16 20:30:00,430.183197
2017-12-16 21:30:00,230.617523
2017-12-16 22:30:00,52.5709877
2017-12-16 23:30:00,0
2017-12-17 00:30:00,0
2017-12-17 01:30:00,0
2017-12-17 02:30:00,0
2017-12-17 03:30:00,0
2017-12-17 04:30:00,0
2017-12-17 05:30:00,0
2017-12-17 06:30:00,0
2017-12-17 07:30:00,0
2017-12-17 08:30:00,0
2017-12-17 09:30:00,0
2017-12-17 10:30:00,0
2017-12-17 11:30:00,41.1699448
2017-12-17 12:30:00,214.076157
2017-12-17 13:30:00,412.70697
2017-12-17 14:30:00,679.412964
2017-12-17 15:30:00,827.279663
2017-12-17 16:30:00,900.233582
2017-12-17 17:30:00,900.375305
2017-12-17 18:30:00,846.446167
2017-12-17 19:30:00,691.569702
2017-12-17 20:30:00,528.409424
2017-12-17 21:30:00,283.897186
2017-12-17 22:30:00,66.9566803
2017-12-17 23:30:00,0
2017-12-18 00:30:00,0
2017-12-18 01:30:00,0
2017-12-18 02:30:00,0
2017-12-18 03:30:00,0
2017-12-18 04:30:00,0
2017-12-18 05:30:00,0
2017-12-18 06:30:00,0
2017-12-18 07:30:00,0
2017-12-18 08:30:00,0
2017-12-18 09:30:00,0
2017-12-18 10:30:00,0
2017-12-18 11:30:00,47.1578331
2017-12-18 12:30:00,233.863342
2017-12-18 13:30:00,509.911194
2017-12-18 14:30:00,747.955566
2017-12-18 15:30:00,905.285522
2017-12-18 16:30:00,984.526794
2017-12-18 17:30:00,986.161011
2017-12-18 18:30:00,910.471497
2017-12-18 19:30:00,764.504883
2017-12-18 20:30:00,560.246033
2017-12-18 21:30:00,313.112152
2017-12-18 22:30:00,72.2521591
2017-12-18 23:30:00,0
2017-12-19 00:30:00,0
2017-12-19 01:30:00,0
2017-12-19 02:30:00,0
2017-12-19 03:30:00,0
2017-12-19 04:30:00,0
2017-12-19 05:30:00,0
2017-12-19 06:30:00,0
2017-12-19 07:30:00,0
2017-12-19 08:30:00,0
2017-12-19 09:30:00,0
2017-12-19 10:30:00,0
2017-12-19 11:30:00,48.209301
2017-12-19 12:30:00,239.625168
2017-12-19 13:30:00,522.804199
2017-12-19 14:30:00,730.032654
2017-12-19 15:30:00,893.976501
2017-12-19 16:30:00,979.17157
2017-12-19 17:30:00,981.932495
2017-12-19 18:30:00,906.659485
2017-12-19 19:30:00,760.291199
2017-12-19 20:30:00,556.231201
2017-12-19 21:30:00,313.035858
2017-12-19 22:30:00,71.9492493
2017-12-19 23:30:00,0
2017-12-20 00:30:00,0
2017-12-20 01:30:00,0
2017-12-20 02:30:00,0
2017-12-20 03:30:00,0
2017-12-20 04:30:00,0
2017-12-20 05:30:00,0
2017-12-20 06:30:00,0
2017-12-20 07:30:00,0
2017-12-20 08:30:00,0
2017-12-20 09:30:00,0
2017-12-20 10:30:00,0
2017-12-20 11:30:00,45.4306831
2017-12-20 12:30:00,238.661697
2017-12-20 13:30:00,475.448303
2017-12-20 14:30:00,702.517517
2017-12-20 15:30:00,877.450745
2017-12-20 16:30:00,967.090637
2017-12-20 17:30:00,953.571716
2017-12-20 18:30:00,830.062317
2017-12-20 19:30:00,686.378784
2017-12-20 20:30:00,478.907288
2017-12-20 21:30:00,269.316772
2017-12-20 22:30:00,53.1888199
2017-12-20 23:30:00,0
2017-12-21 00:30:00,0
2017-12-21 01:30:00,0
2017-12-21 02:30:00,0
2017-12-21 03:30:00,0
2017-12-21 04:30:00,0
2017-12-21 05:30:00,0
2017-12-21 06:30:00,0
2017-12-21 07:30:00,0
2017-12-21 08:30:00,0
2017-12-21 09:30:00,0
2017-12-21 10:30:00,0
2017-12-21 11:30:00,12.4391766
2017-12-21 12:30:00,65.142067
2017-12-21 13:30:00,135.623444
2017-12-21 14:30:00,235.984818
2017-12-21 15:30:00,345.897614
2017-12-21 16:30:00,434.930695
2017-12-21 17:30:00,375.561432
2017-12-21 18:30:00,362.941101
2017-12-21 19:30:00,434.160736
2017-12-21 20:30:00,359.58136
2017-12-21 21:30:00,180.944168
2017-12-21 22:30:00,42.7895317
2017-12-21 23:30:00,0
2017-12-22 00:30:00,0
2017-12-22 01:30:00,0
2017-12-22 02:30:00,0
2017-12-22 03:30:00,0
2017-12-22 04:30:00,0
2017-12-22 05:30:00,0
2017-12-22 06:30:00,0
2017-12-22 07:30:00,0
2017-12-22 08:30:00,0
2017-12-22 09:30:00,0
2017-12-22 10:30:00,0
2017-12-22 11:30:00,40.0170479
2017-12-22 12:30:00,217.972397
2017-12-22 13:30:00,456.076385
2017-12-22 14:30:00,709.82605
2017-12-22 15:30:00,848.807983
2017-12-22 16:30:00,888.902588
2017-12-22 17:30:00,881.498901
2017-12-22 18:30:00,758.28064
2017-12-22 19:30:00,616.42041
2017-12-22 20:30:00,445.622559
2017-12-22 21:30:00,206.395981
2017-12-22 22:30:00,41.1052513
2017-12-22 23:30:00,0
2017-12-23 00:30:00,0
2017-12-23 01:30:00,0
2017-12-23 02:30:00,0
2017-12-23 03:30:00,0
2017-12-23 04:30:00,0
2017-12-23 05:30:00,0
2017-12-23 06:30:00,0
2017-12-23 07:30:00,0
2017-12-23 08:30:00,0
2017-12-23 09:30:00,0
2017-12-23 10:30:00,0
2017-12-23 11:30:00,49.2656364
2017-12-23 12:30:00,232.128006
2017-12-23 13:30:00,417.784546
2017-12-23 14:30:00,635.666321
2017-12-23 15:30:00,729.792969
2017-12-23 16:30:00,833.971069
2017-12-23 17:30:00,776.634644
2017-12-23 18:30:00,728.313721
2017-12-23 19:30:00,511.126953
2017-12-23 20:30:00,333.2453
2017-12-23 21:30:00,171.894547
2017-12-23 22:30:00,32.4493065
2017-12-23 23:30:00,0
2017-12-24 00:30:00,0
2017-12-24 01:30:00,0
2017-12-24 02:30:00,0
2017-12-24 03:30:00,0
2017-12-24 04:30:00,0
2017-12-24 05:30:00,0
2017-12-24 06:30:00,0
2017-12-24 07:30:00,0
2017-12-24 08:30:00,0
2017-12-24 09:30:00,0
2017-12-24 10:30:00,0
2017-12-24 11:30:00,16.4436932
2017-12-24 12:30:00,129.416
2017-12-24 13:30:00,296.09198
2017-12-24 14:30:00,434.33255
2017-12-24 15:30:00,579.129456
2017-12-24 16:30:00,564.571533
2017-12-24 17:30:00,409.381714
2017-12-24 18:30:00,283.918579
2017-12-24 19:30:00,227.282227
2017-12-24 20:30:00,165.377441
2017-12-24 21:30:00,84.3750076
2017-12-24 22:30:00,14.2719707
2017-12-24 23:30:00,0
2017-12-25 00:30:00,0
2017-12-25 01:30:00,0
2017-12-25 02:30:00,0
2017-12-25 03:30:00,0
2017-12-25 04:30:00,0
2017-12-25 05:30:00,0
2017-12-25 06:30:00,0
2017-12-25 07:30:00,0
2017-12-25 08:30:00,0
2017-12-25 09:30:00,0
2017-12-25 10:30:00,0
2017-12-25 11:30:00,18.1978664
2017-12-25 12:30:00,88.5775528
2017-12-25 13:30:00,208.921844
2017-12-25 14:30:00,371.484619
2017-12-25 15:30:00,586.792175
2017-12-25 16:30:00,691.842224
2017-12-25 17:30:00,573.296753
2017-12-25 18:30:00,370.223907
2017-12-25 19:30:00,207.897034
2017-12-25 20:30:00,101.150589
2017-12-25 21:30:00,45.9648743
2017-12-25 22:30:00,10.7227135
2017-12-25 23:30:00,0
2017-12-26 00:30:00,0
2017-12-26 01:30:00,0
2017-12-26 02:30:00,0
2017-12-26 03:30:00,0
2017-12-26 04:30:00,0
2017-12-26 05:30:00,0
2017-12-26 06:30:00,0
2017-12-26 07:30:00,0
2017-12-26 08:30:00,0
2017-12-26 09:30:00,0
2017-12-26 10:30:00,0
2017-12-26 11:30:00,16.6441708
2017-12-26 12:30:00,95.8670578
2017-12-26 13:30:00,232.755981
2017-12-26 14:30:00,406.820557
2017-12-26 15:30:00,568.131348
2017-12-26 16:30:00,662.350647
2017-12-26 17:30:00,633.336548
2017-12-26 18:30:00,537.973572
2017-12-26 19:30:00,442.002533
2017-12-26 20:30:00,354.462097
2017-12-26 21:30:00,218.338806
2017-12-26 22:30:00,47.7539787
2017-12-26 23:30:00,0
2017-12-27 00:30:00,0
2017-12-27 01:30:00,0
2017-12-27 02:30:00,0
2017-12-27 03:30:00,0
2017-12-27 04:30:00,0
2017-12-27 05:30:00,0
2017-12-27 06:30:00,0
2017-12-27 07:30:00,0
2017-12-27 08:30:00,0
2017-12-27 09:30:00,0
2017-12-27 10:30:00,0
2017-12-27 11:30:00,25.1267033
2017-12-27 12:30:00,114.901932
2017-12-27 13:30:00,198.118958
2017-12-27 14:30:00,288.064972
2017-12-27 15:30:00,361.17099
2017-12-27 16:30:00,446.353333
2017-12-27 17:30:00,494.785583
2017-12-27 18:30:00,470.987671
2017-12-27 19:30:00,392.539673
2017-12-27 20:30:00,285.428131
2017-12-27 21:30:00,151.391113
2017-12-27 22:30:00,29.0769348
2017-12-27 23:30:00,0
2017-12-28 00:30:00,0
2017-12-28 01:30:00,0
2017-12-28 02:30:00,0
2017-12-28 03:30:00,0
2017-12-28 04:30:00,0
2017-12-28 05:30:00,0
2017-12-28 06:30:00,0
2017-12-28 07:30:00,0
2017-12-28 08:30:00,0
2017-12-28 09:30:00,0
2017-12-28 10:30:00,0
2017-12-28 11:30:00,9.06035805
2017-12-28 12:30:00,49.8364906
2017-12-28 13:30:00,115.467918
2017-12-28 14:30:00,195.9245
2017-12-28 15:30:00,254.557434
2017-12-28 16:30:00,274.161896
2017-12-28 17:30:00,269.786377
2017-12-28 18:30:00,258.195496
2017-12-28 19:30:00,221.548492
2017-12-28 20:30:00,165.687622
2017-12-28 21:30:00,128.371231
2017-12-28 22:30:00,33.2889175
2017-12-28 23:30:00,0
2017-12-29 00:30:00,0
2017-12-29 01:30:00,0
2017-12-29 02:30:00,0
2017-12-29 03:30:00,0
2017-12-29 04:30:00,0
2017-12-29 05:30:00,0
2017-12-29 06:30:00,0
2017-12-29 07:30:00,0
2017-12-29 08:30:00,0
2017-12-29 09:30:00,0
2017-12-29 10:30:00,0
2017-12-29 11:30:00,26.6800823
2017-12-29 12:30:00,147.701508
2017-12-29 13:30:00,311.055847
2017-12-29 14:30:00,460.171143
2017-12-29 15:30:00,600.537842
2017-12-29 16:30:00,684.545349
2017-12-29 17:30:00,575.090942
2017-12-29 18:30:00,452.707581
2017-12-29 19:30:00,288.474457
2017-12-29 20:30:00,235.88884
2017-12-29 21:30:00,96.3375244
2017-12-29 22:30:00,19.7247314
2017-12-29 23:30:00,0
2017-12-30 00:30:00,0
2017-12-30 01:30:00,0
2017-12-30 02:30:00,0
2017-12-30 03:30:00,0
2017-12-30 04:30:00,0
2017-12-30 05:30:00,0
2017-12-30 06:30:00,0
2017-12-30 07:30:00,0
2017-12-30 08:30:00,0
2017-12-30 09:30:00,0
2017-12-30 10:30:00,0
2017-12-30 11:30:00,31.5427666
2017-12-30 12:30:00,162.187851
2017-12-30 13:30:00,312.51825
2017-12-30 14:30:00,443.752991
2017-12-30 15:30:00,485.987579
2017-12-30 16:30:00,547.008789
2017-12-30 17:30:00,528.008728
2017-12-30 18:30:00,466.83197
2017-12-30 19:30:00,339.324432
2017-12-30 20:30:00,230.580215
2017-12-30 21:30:00,137.085419
2017-12-30 22:30:00,35.5125885
2017-12-30 23:30:00,0
2017-12-31 00:30:00,0
2017-12-31 01:30:00,0
2017-12-31 02:30:00,0
2017-12-31 03:30:00,0
2017-12-31 04:30:00,0
2017-12-31 05:30:00,0
2017-12-31 06:30:00,0
2017-12-31 07:30:00,0
2017-12-31 08:30:00,0
2017-12-31 09:30:00,0
2017-12-31 10:30:00,0
2017-12-31 11:30:00,12.0665092
2017-12-31 12:30:00,91.510788
2017-12-31 13:30:00,265.590668
2017-12-31 14:30:00,529.04303
2017-12-31 15:30:00,604.042908
2017-12-31 16:30:00,606.312012
2017-12-31 17:30:00,622.944519
2017-12-31 18:30:00,434.892914
2017-12-31 19:30:00,271.454254
2017-12-31 20:30:00,191.578598
2017-12-31 21:30:00,97.596962
2017-12-31 22:30:00,22.3007336
2017-12-31 23:30:00,0
2018-01-01 00:30:00,0
2018-01-01 01:30:00,0
2018-01-01 02:30:00,0
2018-01-01 03:30:00,0
2018-01-01 04:30:00,0
2018-01-01 05:30:00,0
2018-01-01 06:30:00,0
2018-01-01 07:30:00,0
2018-01-01 08:30:00,0
2018-01-01 09:30:00,0
2018-01-01 10:30:00,0
2018-01-01 11:30:00,22.8024445
2018-01-01 12:30:00,135.261765
2018-01-01 13:30:00,253.378082
2018-01-01 14:30:00,394.832886
2018-01-01 15:30:00,601.911255
2018-01-01 16:30:00,721.088867
2018-01-01 17:30:00,734.544006
2018-01-01 18:30:00,593.566345
2018-01-01 19:30:00,401.432037
2018-01-01 20:30:00,248.089981
2018-01-01 21:30:00,106.251266
2018-01-01 22:30:00,19.2044849
2018-01-01 23:30:00,0
2018-01-02 00:30:00,0
2018-01-02 01:30:00,0
2018-01-02 02:30:00,0
2018-01-02 03:30:00,0
2018-01-02 04:30:00,0
2018-01-02 05:30:00,0
2018-01-02 06:30:00,0
2018-01-02 07:30:00,0
2018-01-02 08:30:00,0
2018-01-02 09:30:00,0
2018-01-02 10:30:00,0
2018-01-02 11:30:00,25.6904526
2018-01-02 12:30:00,155.574753
2018-01-02 13:30:00,373.53653
2018-01-02 14:30:00,595.605713
2018-01-02 15:30:00,688.136902
2018-01-02 16:30:00,676.516724
2018-01-02 17:30:00,579.976257
2018-01-02 18:30:00,443.451263
2018-01-02 19:30:00,365.762817
2018-01-02 20:30:00,261.382812
2018-01-02 21:30:00,144.458191
2018-01-02 22:30:00,30.6291885
2018-01-02 23:30:00,0
2018-01-03 00:30:00,0
2018-01-03 01:30:00,0
2018-01-03 02:30:00,0
2018-01-03 03:30:00,0
2018-01-03 04:30:00,0
2018-01-03 05:30:00,0
2018-01-03 06:30:00,0
2018-01-03 07:30:00,0
2018-01-03 08:30:00,0
2018-01-03 09:30:00,0
2018-01-03 10:30:00,0
2018-01-03 11:30:00,8.17976284
2018-01-03 12:30:00,50.3661194
2018-01-03 13:30:00,128.391113
2018-01-03 14:30:00,241.398102
2018-01-03 15:30:00,356.271027
2018-01-03 16:30:00,423.125183
2018-01-03 17:30:00,473.303741
2018-01-03 18:30:00,459.544983
2018-01-03 19:30:00,384.525208
2018-01-03 20:30:00,266.398193
2018-01-03 21:30:00,133.314941
2018-01-03 22:30:00,22.9990349
2018-01-03 23:30:00,0
2018-01-04 00:30:00,0
2018-01-04 01:30:00,0
2018-01-04 02:30:00,0
2018-01-04 03:30:00,0
