system:index,datetime,q,.geo
20160102T12,2016-01-02 12:00,0.010096234505427388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T13,2016-01-02 13:00,0.012437074000945226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T14,2016-01-02 14:00,0.01260718062838586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T15,2016-01-02 15:00,0.013292162605852085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T16,2016-01-02 16:00,0.013542731702559532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T17,2016-01-02 17:00,0.01357765080651529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T18,2016-01-02 18:00,0.012789113537392252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T19,2016-01-02 19:00,0.012813098368775122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T20,2016-01-02 20:00,0.012775243442637323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T21,2016-01-02 21:00,0.012979574465766978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T22,2016-01-02 22:00,0.012877466636541497,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T23,2016-01-02 23:00,0.012841052143691526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T00,2016-01-03 00:00,0.011723145127611743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T01,2016-01-03 01:00,0.011402818629199183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T02,2016-01-03 02:00,0.011308449115127914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T03,2016-01-03 03:00,0.01124262692793575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T04,2016-01-03 04:00,0.011110677546024373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T05,2016-01-03 05:00,0.010878759769366962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T06,2016-01-03 06:00,0.01053516310937105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T07,2016-01-03 07:00,0.009502922564678927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T08,2016-01-03 08:00,0.009613585594792085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T09,2016-01-03 09:00,0.009548815260158404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T10,2016-01-03 10:00,0.00962414198823848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T11,2016-01-03 11:00,0.00967825196580027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T12,2016-01-03 12:00,0.009918167429351393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T13,2016-01-03 13:00,0.01089650732563882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T14,2016-01-03 14:00,0.011560477262437288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T15,2016-01-03 15:00,0.011740581730913604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T16,2016-01-03 16:00,0.012378481351003237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T17,2016-01-03 17:00,0.01280684082878654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T18,2016-01-03 18:00,0.013283617057300193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T19,2016-01-03 19:00,0.013035668359911256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T20,2016-01-03 20:00,0.012062980960735109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T21,2016-01-03 21:00,0.013115873536358381,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T22,2016-01-03 22:00,0.012928930171893801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T23,2016-01-03 23:00,0.012603923496818065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T00,2016-01-04 00:00,0.01224964061765887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T01,2016-01-04 01:00,0.011674141419300923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T02,2016-01-04 02:00,0.011564052099164347,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T03,2016-01-04 03:00,0.011399254726514459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T04,2016-01-04 04:00,0.011070603791428992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T05,2016-01-04 05:00,0.010737165325400005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T06,2016-01-04 06:00,0.010298562706970415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T07,2016-01-04 07:00,0.010478592791765662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T08,2016-01-04 08:00,0.010449965477564414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T09,2016-01-04 09:00,0.01037475911202665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T10,2016-01-04 10:00,0.010016398665040848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T11,2016-01-04 11:00,0.009985593535419343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T12,2016-01-04 12:00,0.0104783306056312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T13,2016-01-04 13:00,0.01188759965270443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T14,2016-01-04 14:00,0.011598143114506443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T15,2016-01-04 15:00,0.012029906526631154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T16,2016-01-04 16:00,0.012029870904564264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T17,2016-01-04 17:00,0.012184262829490594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T18,2016-01-04 18:00,0.012664147865321366,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T19,2016-01-04 19:00,0.01278438414239982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T20,2016-01-04 20:00,0.0127151921806006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T21,2016-01-04 21:00,0.013190742299350501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T22,2016-01-04 22:00,0.012797497345128278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T23,2016-01-04 23:00,0.012297978701897739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T00,2016-01-05 00:00,0.012125237187096285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T01,2016-01-05 01:00,0.011719978395375325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T02,2016-01-05 02:00,0.011485578040307748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T03,2016-01-05 03:00,0.01101670873216547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T04,2016-01-05 04:00,0.010466119267095455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T05,2016-01-05 05:00,0.010234086190977182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T06,2016-01-05 06:00,0.010203530229489407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T07,2016-01-05 07:00,0.010011485055354652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T08,2016-01-05 08:00,0.010130468937329315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T09,2016-01-05 09:00,0.010142541798089155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T10,2016-01-05 10:00,0.010253919618690602,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T11,2016-01-05 11:00,0.01000025632810453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T12,2016-01-05 12:00,0.010400961252505501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T13,2016-01-05 13:00,0.01192672976729801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T14,2016-01-05 14:00,0.011599717312413889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T15,2016-01-05 15:00,0.012286888599500704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T16,2016-01-05 16:00,0.012827722592674387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T17,2016-01-05 17:00,0.013133661538720224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T18,2016-01-05 18:00,0.013064507005227988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T19,2016-01-05 19:00,0.013009690026432676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T20,2016-01-05 20:00,0.013196097407722636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T21,2016-01-05 21:00,0.013084345308534749,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T22,2016-01-05 22:00,0.012715604077401944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T23,2016-01-05 23:00,0.012502393339992467,"{""type"":""MultiPoint"",""coordinates"":[]}"
