system:index,datetime,surface_pressure_Pa,.geo
20151231T00,2015-12-31 00:00,82814.91796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T01,2015-12-31 01:00,82891.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T02,2015-12-31 02:00,82967.26953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T03,2015-12-31 03:00,83016.82421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T04,2015-12-31 04:00,82991.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T05,2015-12-31 05:00,82941.3671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T06,2015-12-31 06:00,82884.5078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T07,2015-12-31 07:00,82774.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T08,2015-12-31 08:00,82734.3671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T09,2015-12-31 09:00,82752.95703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T10,2015-12-31 10:00,82779.828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T11,2015-12-31 11:00,82800.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T12,2015-12-31 12:00,82839.48828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T13,2015-12-31 13:00,82908.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T14,2015-12-31 14:00,82972.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T15,2015-12-31 15:00,82994.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T16,2015-12-31 16:00,82952.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T17,2015-12-31 17:00,82873.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T18,2015-12-31 18:00,82776.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T19,2015-12-31 19:00,82691.03125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T20,2015-12-31 20:00,82645.44921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T21,2015-12-31 21:00,82599.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T22,2015-12-31 22:00,82640.22265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20151231T23,2015-12-31 23:00,82695.69921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T00,2016-01-01 00:00,82772.1328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T01,2016-01-01 01:00,82851.76953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T02,2016-01-01 02:00,82925.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T03,2016-01-01 03:00,82942.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T04,2016-01-01 04:00,82917.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T05,2016-01-01 05:00,82871.80078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T06,2016-01-01 06:00,82837.86328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T07,2016-01-01 07:00,82723.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T08,2016-01-01 08:00,82690.33984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T09,2016-01-01 09:00,82714.69921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T10,2016-01-01 10:00,82747.61328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T11,2016-01-01 11:00,82773.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T12,2016-01-01 12:00,82822.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T13,2016-01-01 13:00,82893.07421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T14,2016-01-01 14:00,82941.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T15,2016-01-01 15:00,82959.70703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T16,2016-01-01 16:00,82939.3359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T17,2016-01-01 17:00,82850.5703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T18,2016-01-01 18:00,82741.2265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T19,2016-01-01 19:00,82712.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T20,2016-01-01 20:00,82639.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T21,2016-01-01 21:00,82610.328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T22,2016-01-01 22:00,82654.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160101T23,2016-01-01 23:00,82730.515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T00,2016-01-02 00:00,82800.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T01,2016-01-02 01:00,82909.63671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T02,2016-01-02 02:00,83010.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T03,2016-01-02 03:00,83083.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T04,2016-01-02 04:00,83088.28515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T05,2016-01-02 05:00,83040.234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T06,2016-01-02 06:00,82958.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T07,2016-01-02 07:00,82875.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T08,2016-01-02 08:00,82850.54296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T09,2016-01-02 09:00,82843.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T10,2016-01-02 10:00,82882.3671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T11,2016-01-02 11:00,82935.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T12,2016-01-02 12:00,82983.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T13,2016-01-02 13:00,83056.24609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T14,2016-01-02 14:00,83115.28515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T15,2016-01-02 15:00,83122.8203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T16,2016-01-02 16:00,83093.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T17,2016-01-02 17:00,83002.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T18,2016-01-02 18:00,82907.55078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T19,2016-01-02 19:00,82833.1171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T20,2016-01-02 20:00,82761.109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T21,2016-01-02 21:00,82739.98046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T22,2016-01-02 22:00,82778.55078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160102T23,2016-01-02 23:00,82831.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T00,2016-01-03 00:00,82925.9453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T01,2016-01-03 01:00,82961.69140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T02,2016-01-03 02:00,83023.0859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T03,2016-01-03 03:00,83049.01171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T04,2016-01-03 04:00,83006.7109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T05,2016-01-03 05:00,82952.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T06,2016-01-03 06:00,82893.49609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T07,2016-01-03 07:00,82858.71875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T08,2016-01-03 08:00,82827.5625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T09,2016-01-03 09:00,82829.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T10,2016-01-03 10:00,82873.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T11,2016-01-03 11:00,82922.84375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T12,2016-01-03 12:00,82961.63671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T13,2016-01-03 13:00,83037.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T14,2016-01-03 14:00,83071.640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T15,2016-01-03 15:00,83098.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T16,2016-01-03 16:00,83087.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T17,2016-01-03 17:00,83008.28515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T18,2016-01-03 18:00,82863.81640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T19,2016-01-03 19:00,82782.41015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T20,2016-01-03 20:00,82788.14453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T21,2016-01-03 21:00,82717.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T22,2016-01-03 22:00,82777.81640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160103T23,2016-01-03 23:00,82840.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T00,2016-01-04 00:00,82910.05859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T01,2016-01-04 01:00,83036.49609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T02,2016-01-04 02:00,83081.91015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T03,2016-01-04 03:00,83122.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T04,2016-01-04 04:00,83089.24609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T05,2016-01-04 05:00,83044.05859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T06,2016-01-04 06:00,82973.40625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T07,2016-01-04 07:00,82935.45703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T08,2016-01-04 08:00,82901.51953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T09,2016-01-04 09:00,82897.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T10,2016-01-04 10:00,82938.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T11,2016-01-04 11:00,83018.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T12,2016-01-04 12:00,83049.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T13,2016-01-04 13:00,83103.53515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T14,2016-01-04 14:00,83179.75390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T15,2016-01-04 15:00,83160.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T16,2016-01-04 16:00,83118.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T17,2016-01-04 17:00,83013.7578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T18,2016-01-04 18:00,82917.29296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T19,2016-01-04 19:00,82879.828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T20,2016-01-04 20:00,82849.38671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T21,2016-01-04 21:00,82883.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T22,2016-01-04 22:00,82925.98046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160104T23,2016-01-04 23:00,82973.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T00,2016-01-05 00:00,83032.13671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T01,2016-01-05 01:00,83131.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T02,2016-01-05 02:00,83166.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T03,2016-01-05 03:00,83188.88671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T04,2016-01-05 04:00,83197.1484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T05,2016-01-05 05:00,83181.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T06,2016-01-05 06:00,83154.56640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T07,2016-01-05 07:00,83063.11328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T08,2016-01-05 08:00,83032.17578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T09,2016-01-05 09:00,83037.84765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T10,2016-01-05 10:00,83042.7265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T11,2016-01-05 11:00,83121.94140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T12,2016-01-05 12:00,83185.7734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T13,2016-01-05 13:00,83248.85546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T14,2016-01-05 14:00,83279.04296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T15,2016-01-05 15:00,83278.2421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T16,2016-01-05 16:00,83236.5390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T17,2016-01-05 17:00,83147.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T18,2016-01-05 18:00,83020.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T19,2016-01-05 19:00,82950.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T20,2016-01-05 20:00,82911.9140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T21,2016-01-05 21:00,82883.30078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T22,2016-01-05 22:00,82924.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160105T23,2016-01-05 23:00,82984.45703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T00,2016-01-06 00:00,83064.9609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T01,2016-01-06 01:00,83157.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T02,2016-01-06 02:00,83228.5859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T03,2016-01-06 03:00,83305.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T04,2016-01-06 04:00,83294.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T05,2016-01-06 05:00,83249.08984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T06,2016-01-06 06:00,83186.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T07,2016-01-06 07:00,83085.01953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T08,2016-01-06 08:00,83069.42578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T09,2016-01-06 09:00,83045.828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T10,2016-01-06 10:00,83092.71484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T11,2016-01-06 11:00,83144.4375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T12,2016-01-06 12:00,83178.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T13,2016-01-06 13:00,83233.01171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T14,2016-01-06 14:00,83264.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T15,2016-01-06 15:00,83270.06640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T16,2016-01-06 16:00,83250.1640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T17,2016-01-06 17:00,83149.6796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T18,2016-01-06 18:00,83021.57421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T19,2016-01-06 19:00,82990.3515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T20,2016-01-06 20:00,82953.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T21,2016-01-06 21:00,82971.10546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T22,2016-01-06 22:00,82995.83203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160106T23,2016-01-06 23:00,83030.20703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T00,2016-01-07 00:00,83092.16796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T01,2016-01-07 01:00,83153.703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T02,2016-01-07 02:00,83238.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T03,2016-01-07 03:00,83277.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T04,2016-01-07 04:00,83276.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T05,2016-01-07 05:00,83219.05859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T06,2016-01-07 06:00,83160.51171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T07,2016-01-07 07:00,83063.73046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T08,2016-01-07 08:00,83027.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T09,2016-01-07 09:00,83021.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T10,2016-01-07 10:00,83040.4296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T11,2016-01-07 11:00,83081.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T12,2016-01-07 12:00,83123.265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T13,2016-01-07 13:00,83170.58203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T14,2016-01-07 14:00,83223.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T15,2016-01-07 15:00,83216.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T16,2016-01-07 16:00,83174.3359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T17,2016-01-07 17:00,83081.74609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T18,2016-01-07 18:00,82989.38671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T19,2016-01-07 19:00,82917.84375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T20,2016-01-07 20:00,82912.15234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T21,2016-01-07 21:00,82855.78125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T22,2016-01-07 22:00,82928.37109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160107T23,2016-01-07 23:00,82963.4453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T00,2016-01-08 00:00,83027.30859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T01,2016-01-08 01:00,83117.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T02,2016-01-08 02:00,83151.796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T03,2016-01-08 03:00,83186.71484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T04,2016-01-08 04:00,83172.3046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T05,2016-01-08 05:00,83142.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T06,2016-01-08 06:00,83098.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T07,2016-01-08 07:00,82976.91796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T08,2016-01-08 08:00,82941.31640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T09,2016-01-08 09:00,82926.32421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T10,2016-01-08 10:00,82966.28515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T11,2016-01-08 11:00,83022.36328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T12,2016-01-08 12:00,83068.9140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T13,2016-01-08 13:00,83142.984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T14,2016-01-08 14:00,83188.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T15,2016-01-08 15:00,83171.84765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T16,2016-01-08 16:00,83119.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T17,2016-01-08 17:00,83046.3671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T18,2016-01-08 18:00,82952.640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T19,2016-01-08 19:00,82881.53125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T20,2016-01-08 20:00,82892.14453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T21,2016-01-08 21:00,82860.265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T22,2016-01-08 22:00,82873.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T23,2016-01-08 23:00,82937.37890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T00,2016-01-09 00:00,82969.26953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T01,2016-01-09 01:00,83015.4921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T02,2016-01-09 02:00,83065.98046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T03,2016-01-09 03:00,83093.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T04,2016-01-09 04:00,83083.6953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T05,2016-01-09 05:00,83049.51171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T06,2016-01-09 06:00,82980.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T07,2016-01-09 07:00,82927.02734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T08,2016-01-09 08:00,82902.28515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T09,2016-01-09 09:00,82896.93359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T10,2016-01-09 10:00,82889.64453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T11,2016-01-09 11:00,82946.95703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T12,2016-01-09 12:00,83009.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T13,2016-01-09 13:00,83056.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T14,2016-01-09 14:00,83095.88671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T15,2016-01-09 15:00,83090.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T16,2016-01-09 16:00,83043.703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T17,2016-01-09 17:00,82968.23046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T18,2016-01-09 18:00,82874.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T19,2016-01-09 19:00,82831.375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T20,2016-01-09 20:00,82781.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T21,2016-01-09 21:00,82798.19921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T22,2016-01-09 22:00,82845.3984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T23,2016-01-09 23:00,82870.30859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T00,2016-01-10 00:00,82934.17578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T01,2016-01-10 01:00,82994.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T02,2016-01-10 02:00,83086.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T03,2016-01-10 03:00,83116.41015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T04,2016-01-10 04:00,83110.65234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T05,2016-01-10 05:00,83056.671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T06,2016-01-10 06:00,82996.2265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T07,2016-01-10 07:00,82901.3046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T08,2016-01-10 08:00,82868.30078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T09,2016-01-10 09:00,82875.68359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T10,2016-01-10 10:00,82904.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T11,2016-01-10 11:00,82955.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T12,2016-01-10 12:00,83019.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T13,2016-01-10 13:00,83097.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T14,2016-01-10 14:00,83175.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T15,2016-01-10 15:00,83170.2734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T16,2016-01-10 16:00,83143.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T17,2016-01-10 17:00,83058.71875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T18,2016-01-10 18:00,82957.01953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T19,2016-01-10 19:00,82906.82421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T20,2016-01-10 20:00,82870.25390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T21,2016-01-10 21:00,82864.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T22,2016-01-10 22:00,82928.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T23,2016-01-10 23:00,82973.30078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T00,2016-01-11 00:00,83034.33203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T01,2016-01-11 01:00,83084.75390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T02,2016-01-11 02:00,83161.828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T03,2016-01-11 03:00,83196.53125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T04,2016-01-11 04:00,83187.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T05,2016-01-11 05:00,83143.75390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T06,2016-01-11 06:00,83073.6796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T07,2016-01-11 07:00,83014.25390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T08,2016-01-11 08:00,82970.26953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T09,2016-01-11 09:00,82972.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160111T10,2016-01-11 10:00,82994.5234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
