Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1230078,-,-,-,5.01,-74.46,-5,930,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Asymmetry,Alpha,Clearsky DHI,Aerosol Optical Depth,Clearsky DNI,Cloud Type,DNI,Cloud Fill Flag,DHI,Clearsky GHI,Dew Point,Fill Flag,GHI,Ozone,SSA,Solar Zenith Angle,Relative Humidity,Surface Albedo,Pressure,Precipitable Water,Global Horizontal UV Irradiance (280-400nm),Wind Speed,Wind Direction,Global Horizontal UV Irradiance (295-385nm)
2022,1,1,10,30,28.8,0.63,1.1300000000000001,163,0.198,817,0,728,0,211,826,17.1,0,802,0.232,0.97,35.79,49.07,0.15,938,5,48.1530,0.5,124,37.8651
2022,1,1,11,30,29.8,0.63,1.16,171,0.219,837,0,802,0,193,903,16.3,0,894,0.232,0.97,29.01,44.28,0.15,937,4.9,54.2884,0.5,123,42.7208
2022,1,1,12,30,31.1,0.63,1.21,162,0.194,853,0,749,0,202,909,16,0,858,0.231,0.97,28.830000000000002,40.160000000000004,0.15,936,4.800000000000001,52.1156,0.4,133,41.0116
2022,1,1,13,30,32.1,0.63,1.19,152,0.18,841,0,634,0,268,838,15.600000000000001,0,785,0.23,0.97,35.35,37.14,0.15,935,4.7,47.1722,0.2,180,37.0959
2022,1,1,14,30,32.300000000000004,0.63,1.2,141,0.178,797,0,639,0,183,697,15.5,0,629,0.23,0.97,45.78,36.5,0.15,934,4.6000000000000005,36.8536,0.2,261,28.9308
2022,1,1,15,30,31.6,0.63,1.2,122,0.17500000000000002,713,3,167,0,282,499,15.5,0,370,0.23,0.96,58.04,37.910000000000004,0.15,934,4.6000000000000005,20.6237,0.6000000000000001,310,16.1243
2022,1,1,16,30,29.700000000000003,0.63,1.2,93,0.17200000000000001,544,0,348,0,125,269,16,25,237,0.229,0.96,71.14,43.6,0.15,934,4.6000000000000005,12.0080,0.7000000000000001,323,9.2850
2022,1,1,17,30,27.3,0.63,1.18,39,0.176,174,3,32,5,37,55,18.1,75,40,0.229,0.96,84.60000000000001,57.35,0.15,935,4.7,0.0000,0.6000000000000001,338,0.0000
2022,1,1,18,30,25.8,0.63,1.1400000000000001,0,0.189,0,3,0,0,0,0,18.2,0,0,0.229,0.97,98.49000000000001,62.76,0.15,936,4.800000000000001,0.0000,0.6000000000000001,183,0.0000
2022,1,1,19,30,25.200000000000003,0.63,1.1,0,0.214,0,4,0,0,0,0,18.3,0,0,0.23,0.97,112.29,65.54,0.15,937,4.9,0.0000,0.6000000000000001,31,0.0000
2022,1,1,20,30,24.700000000000003,0.63,1.08,0,0.227,0,3,0,0,0,0,18.3,0,0,0.23,0.97,125.98,67.57000000000001,0.15,938,4.9,0.0000,0.6000000000000001,51,0.0000
2022,1,1,21,30,24.3,0.63,1.07,0,0.231,0,4,0,0,0,0,18.2,0,0,0.231,0.97,139.29,68.62,0.15,938,4.9,0.0000,0.6000000000000001,64,0.0000
2022,1,1,22,30,24,0.63,1.09,0,0.233,0,7,0,0,0,0,17.900000000000002,0,0,0.232,0.97,151.55,68.72,0.15,938,4.9,0.0000,0.6000000000000001,77,0.0000
2022,1,1,23,30,23.700000000000003,0.63,1.1,0,0.23,0,3,0,0,0,0,17.5,0,0,0.233,0.97,160.54,68.43,0.15,937,4.800000000000001,0.0000,0.6000000000000001,89,0.0000
2022,1,2,0,30,23.3,0.63,1.1,0,0.226,0,3,0,0,0,0,17.400000000000002,0,0,0.234,0.97,160.84,69.60000000000001,0.15,937,4.800000000000001,0.0000,0.6000000000000001,94,0.0000
2022,1,2,1,30,23.1,0.63,1.1,0,0.225,0,4,0,0,0,0,17.3,0,0,0.234,0.97,152.18,70.07000000000001,0.15,936,4.7,0.0000,0.7000000000000001,97,0.0000
2022,1,2,2,30,22.900000000000002,0.63,1.12,0,0.221,0,8,0,0,0,0,17.1,0,0,0.23500000000000001,0.97,140.02,69.92,0.15,936,4.7,0.0000,0.8,99,0.0000
2022,1,2,3,30,22.700000000000003,0.63,1.1400000000000001,0,0.214,0,8,0,0,0,0,16.900000000000002,0,0,0.23600000000000002,0.97,126.74000000000001,69.69,0.15,936,4.7,0.0000,0.9,101,0.0000
2022,1,2,4,30,22.5,0.63,1.16,0,0.217,0,8,0,0,0,0,16.7,0,0,0.23600000000000002,0.97,113.06,69.75,0.15,936,4.6000000000000005,0.0000,1,102,0.0000
2022,1,2,5,30,22.6,0.63,1.18,0,0.217,0,4,0,0,0,0,16.400000000000002,0,0,0.23600000000000002,0.97,99.26,68.08,0.15,937,4.6000000000000005,0.0000,1.2000000000000002,103,0.0000
2022,1,2,6,30,23.6,0.63,1.21,34,0.209,133,4,0,7,17,45,16.2,100,17,0.23600000000000002,0.96,85.34,63.300000000000004,0.15,938,4.5,0.0000,1.7000000000000002,100,0.0000
2022,1,2,7,30,25.5,0.63,1.25,95,0.199,513,3,69,0,140,255,15.3,8,161,0.23700000000000002,0.96,71.87,53.300000000000004,0.15,938,4.4,8.1024,2,89,6.2586
2022,1,2,8,30,27.400000000000002,0.63,1.27,122,0.183,705,5,12,0,216,488,14.8,0,222,0.23700000000000002,0.96,58.730000000000004,45.97,0.15,939,4.3,12.3279,1.7000000000000002,72,9.6351
2022,1,2,9,30,29.1,0.63,1.27,134,0.17,809,5,92,0,376,692,14.100000000000001,0,439,0.23600000000000002,0.96,46.39,39.94,0.15,939,4.2,25.6731,1.4000000000000001,46,20.1511
2022,1,2,10,30,30.400000000000002,0.63,1.28,139,0.151,867,3,260,0,453,842,13.100000000000001,0,664,0.23600000000000002,0.96,35.800000000000004,34.81,0.15,939,4.1000000000000005,39.8665,1.2000000000000002,191,31.3490
2022,1,2,11,30,31.3,0.63,1.29,143,0.152,889,0,885,0,142,921,13.200000000000001,0,916,0.23500000000000001,0.9500000000000001,28.95,33.09,0.15,938,4.1000000000000005,55.6291,1.3,340,43.7760
2022,1,2,12,30,31.8,0.63,1.3,142,0.149,892,5,72,0,451,924,13.5,0,514,0.23500000000000001,0.9500000000000001,28.71,32.92,0.15,937,4.1000000000000005,31.2260,1.4000000000000001,325,24.5731
2022,1,2,13,30,31.700000000000003,0.63,1.32,138,0.145,870,8,205,5,390,849,14,67,557,0.234,0.9500000000000001,35.21,34.24,0.15,936,4.2,33.4801,1.5,318,26.3290
2022,1,2,14,30,30.700000000000003,0.63,1.31,137,0.162,810,3,246,0,373,703,14.600000000000001,0,545,0.233,0.9500000000000001,45.64,37.56,0.15,936,4.3,31.9455,1.3,319,25.0786
2022,1,2,15,30,29.1,0.63,1.29,124,0.178,711,0,504,1,193,502,15.5,8,461,0.232,0.9500000000000001,57.9,43.7,0.15,936,4.4,25.7152,0.8,163,20.1063
2022,1,2,16,30,27.400000000000002,0.63,1.27,96,0.187,539,0,467,1,96,271,16.5,17,248,0.232,0.9500000000000001,71.02,51.57,0.15,936,4.4,12.5792,0.6000000000000001,26,9.7282
2022,1,2,17,30,26.1,0.63,1.27,39,0.182,186,0,186,0,39,57,17.8,0,57,0.232,0.9500000000000001,84.48,60.38,0.15,937,4.4,0.0000,0.6000000000000001,59,0.0000
2022,1,2,18,30,25.200000000000003,0.63,1.28,0,0.169,0,0,0,0,0,0,17.6,0,0,0.232,0.9500000000000001,98.38,62.77,0.15,937,4.4,0.0000,0.8,77,0.0000
2022,1,2,19,30,24.6,0.63,1.27,0,0.17,0,3,0,0,0,0,17.5,0,0,0.232,0.9500000000000001,112.19,64.49,0.15,938,4.4,0.0000,0.9,87,0.0000
2022,1,2,20,30,24.200000000000003,0.63,1.22,0,0.199,0,8,0,0,0,0,17.2,0,0,0.232,0.96,125.89,64.97,0.15,939,4.5,0.0000,0.9,90,0.0000
2022,1,2,21,30,23.900000000000002,0.63,1.17,0,0.221,0,8,0,0,0,0,17.6,0,0,0.232,0.96,139.22,67.83,0.15,939,4.6000000000000005,0.0000,0.8,90,0.0000
2022,1,2,22,30,23.400000000000002,0.63,1.1400000000000001,0,0.23800000000000002,0,5,0,0,0,0,18,0,0,0.233,0.96,151.51,71.56,0.15,939,4.7,0.0000,0.8,90,0.0000
2022,1,2,23,30,23,0.63,1.1300000000000001,0,0.244,0,8,0,0,0,0,17.900000000000002,0,0,0.234,0.96,160.58,73.19,0.15,939,4.800000000000001,0.0000,0.9,92,0.0000
2022,1,3,0,30,22.6,0.63,1.1300000000000001,0,0.25,0,8,0,0,0,0,17.8,0,0,0.23500000000000001,0.96,160.97,74.3,0.15,938,4.800000000000001,0.0000,0.9,96,0.0000
2022,1,3,1,30,22.3,0.63,1.1400000000000001,0,0.248,0,6,0,0,0,0,17.6,0,0,0.23500000000000001,0.96,152.32,74.78,0.15,938,4.7,0.0000,0.9,100,0.0000
2022,1,3,2,30,22,0.63,1.16,0,0.246,0,6,0,0,0,0,17.400000000000002,0,0,0.23500000000000001,0.96,140.15,75.2,0.15,938,4.7,0.0000,0.9,101,0.0000
2022,1,3,3,30,21.8,0.63,1.18,0,0.23500000000000001,0,7,0,0,0,0,17.2,0,0,0.23600000000000002,0.96,126.87,75.18,0.15,938,4.7,0.0000,0.9,100,0.0000
2022,1,3,4,30,21.700000000000003,0.63,1.19,0,0.211,0,7,0,0,0,0,17.1,0,0,0.23600000000000002,0.96,113.18,74.96000000000001,0.15,938,4.7,0.0000,0.9,97,0.0000
2022,1,3,5,30,21.700000000000003,0.63,1.22,0,0.191,0,8,0,0,0,0,16.900000000000002,0,0,0.23600000000000002,0.9500000000000001,99.36,74.35000000000001,0.15,939,4.7,0.0000,1,95,0.0000
2022,1,3,6,30,22.3,0.63,1.23,33,0.185,143,5,0,7,18,44,17,100,18,0.23500000000000001,0.9500000000000001,85.43,72.17,0.15,940,4.7,0.0000,1.4000000000000001,90,0.0000
2022,1,3,7,30,23.700000000000003,0.63,1.24,92,0.185,519,3,4,0,105,253,16.900000000000002,0,106,0.23500000000000001,0.9500000000000001,71.95,65.79,0.15,940,4.6000000000000005,5.3306,1.7000000000000002,78,4.1170
2022,1,3,8,30,25.5,0.63,1.26,122,0.184,698,0,343,0,222,484,16.8,0,400,0.23500000000000001,0.96,58.79,58.480000000000004,0.15,941,4.6000000000000005,22.2051,1.8,58,17.3542
2022,1,3,9,30,27.400000000000002,0.63,1.28,133,0.182,808,0,808,0,133,690,15.9,0,690,0.23500000000000001,0.9500000000000001,46.43,49.44,0.15,940,4.5,40.3468,2,34,31.6684
2022,1,3,10,30,29.3,0.63,1.42,124,0.121,888,0,888,0,124,844,15.700000000000001,0,844,0.23600000000000002,0.9500000000000001,35.79,43.83,0.15,940,4.5,50.6747,2.1,11,39.8481
2022,1,3,11,30,30.700000000000003,0.63,1.41,129,0.123,907,0,907,0,129,923,16.2,0,923,0.23600000000000002,0.9500000000000001,28.89,41.800000000000004,0.15,939,4.4,56.0590,2.3000000000000003,174,44.1145
2022,1,3,12,30,31.400000000000002,0.63,1.4000000000000001,141,0.124,890,0,890,0,141,922,16.8,0,922,0.23600000000000002,0.96,28.59,41.59,0.15,937,4.4,56.0218,2.4000000000000004,341,44.0865
2022,1,3,13,30,31.5,0.63,1,159,0.188,833,0,833,0,159,841,17.1,0,841,0.23600000000000002,0.96,35.07,42.21,0.15,936,4.4,50.5641,2.3000000000000003,332,39.7647
2022,1,3,14,30,31,0.63,0.98,150,0.192,782,3,244,0,359,698,17.3,0,530,0.23700000000000002,0.96,45.5,43.96,0.15,936,4.5,31.0793,2.2,327,24.3994
2022,1,3,15,30,29.900000000000002,0.63,0.98,133,0.191,687,0,665,1,141,499,17.400000000000002,42,496,0.23700000000000002,0.96,57.77,47.22,0.15,936,4.6000000000000005,27.6866,1.8,327,21.6491
2022,1,3,16,30,28.400000000000002,0.63,0.96,105,0.211,494,7,292,1,135,267,17.7,42,231,0.23800000000000002,0.96,70.89,52.17,0.15,936,4.6000000000000005,11.7308,1.2000000000000002,335,9.0738
2022,1,3,17,30,26.900000000000002,0.63,0.9500000000000001,42,0.23,129,7,34,6,43,55,19.1,83,46,0.23800000000000002,0.96,84.37,62.47,0.15,937,4.7,0.0000,0.6000000000000001,347,0.0000
2022,1,3,18,30,26.1,0.63,0.9400000000000001,0,0.247,0,0,0,0,0,0,19.3,0,0,0.23900000000000002,0.96,98.27,66,0.15,937,4.800000000000001,0.0000,0.5,187,0.0000
2022,1,3,19,30,25.8,0.63,0.9500000000000001,0,0.261,0,3,0,0,0,0,19.200000000000003,0,0,0.23900000000000002,0.96,112.09,66.95,0.15,938,4.9,0.0000,0.4,42,0.0000
2022,1,3,20,30,25.400000000000002,0.63,0.9500000000000001,0,0.262,0,0,0,0,0,0,19.1,0,0,0.23900000000000002,0.96,125.81,68,0.15,938,5,0.0000,0.4,83,0.0000
2022,1,3,21,30,25,0.63,0.9400000000000001,0,0.28300000000000003,0,0,0,0,0,0,19.200000000000003,0,0,0.23900000000000002,0.97,139.16,70.17,0.15,938,5,0.0000,0.5,111,0.0000
2022,1,3,22,30,24.6,0.63,0.92,0,0.336,0,3,0,0,0,0,19.200000000000003,0,0,0.23900000000000002,0.97,151.48,71.94,0.15,938,5.1000000000000005,0.0000,0.6000000000000001,119,0.0000
2022,1,3,23,30,24.200000000000003,0.63,0.91,0,0.386,0,3,0,0,0,0,19.200000000000003,0,0,0.23900000000000002,0.97,160.63,73.62,0.15,937,5.1000000000000005,0.0000,0.6000000000000001,120,0.0000
2022,1,4,0,30,23.900000000000002,0.63,0.9,0,0.428,0,3,0,0,0,0,19.200000000000003,0,0,0.23900000000000002,0.97,161.1,75.07000000000001,0.15,937,5.2,0.0000,0.7000000000000001,122,0.0000
2022,1,4,1,30,23.6,0.63,0.89,0,0.487,0,0,0,0,0,0,18.8,0,0,0.23900000000000002,0.97,152.46,74.54,0.15,936,5.1000000000000005,0.0000,0.7000000000000001,122,0.0000
2022,1,4,2,30,23.3,0.63,0.89,0,0.497,0,0,0,0,0,0,18.7,0,0,0.23800000000000002,0.97,140.29,75.24,0.15,936,5,0.0000,0.7000000000000001,116,0.0000
2022,1,4,3,30,23.1,0.63,0.9,0,0.463,0,3,0,0,0,0,18.5,0,0,0.23800000000000002,0.97,126.99000000000001,75.37,0.15,936,4.9,0.0000,0.8,108,0.0000
2022,1,4,4,30,22.8,0.63,0.92,0,0.423,0,0,0,0,0,0,18.3,0,0,0.23700000000000002,0.97,113.29,75.77,0.15,937,4.800000000000001,0.0000,0.9,102,0.0000
2022,1,4,5,30,22.8,0.63,0.93,0,0.437,0,0,0,0,0,0,18,0,0,0.23600000000000002,0.97,99.47,74.55,0.15,937,4.800000000000001,0.0000,0.9,101,0.0000
2022,1,4,6,30,23.200000000000003,0.63,0.93,31,0.433,41,0,41,0,31,34,17.8,0,34,0.23600000000000002,0.97,85.52,71.61,0.15,938,4.9,0.0000,1.2000000000000002,98,0.0000
2022,1,4,7,30,24.3,0.63,0.9500000000000001,128,0.388,347,3,4,0,123,235,17.2,0,124,0.23500000000000001,0.96,72.03,64.54,0.15,939,4.9,6.2311,1.5,88,4.8120
2022,1,4,8,30,25.8,0.63,0.98,162,0.319,588,0,588,0,162,466,16.400000000000002,0,466,0.23500000000000001,0.96,58.85,56.120000000000005,0.15,939,4.800000000000001,25.8603,1.5,74,20.2103
2022,1,4,9,30,27.700000000000003,0.63,1.03,170,0.262,729,0,545,0,266,672,15.3,0,641,0.23500000000000001,0.9500000000000001,46.46,46.7,0.15,939,4.800000000000001,37.4781,1.3,61,29.4165
2022,1,4,10,30,29.6,0.63,0.97,171,0.224,805,0,655,0,234,824,14.8,0,765,0.23600000000000002,0.9500000000000001,35.79,40.59,0.15,938,4.7,45.9314,1.1,46,36.1182
2022,1,4,11,30,31,0.63,1,169,0.20600000000000002,841,3,520,0,341,906,14.9,0,797,0.23700000000000002,0.9500000000000001,28.82,37.67,0.15,937,4.7,48.4111,0.9,198,38.0964
2022,1,4,12,30,31.8,0.63,1.03,169,0.194,844,0,764,0,215,911,15.100000000000001,0,887,0.23800000000000002,0.9500000000000001,28.47,36.37,0.15,936,4.6000000000000005,53.9042,1,349,42.4204
2022,1,4,13,30,32,0.63,1.05,173,0.22,809,3,482,0,356,836,15.3,0,751,0.23800000000000002,0.9500000000000001,34.92,36.47,0.15,935,4.6000000000000005,45.1657,1.3,333,35.5199
2022,1,4,14,30,31.6,0.63,1.06,161,0.223,758,0,758,0,161,694,15.4,0,694,0.23800000000000002,0.96,45.35,37.730000000000004,0.15,934,4.6000000000000005,40.7145,1.5,326,31.9647
2022,1,4,15,30,30.5,0.63,1.06,144,0.228,657,0,655,0,144,496,15.600000000000001,0,495,0.23800000000000002,0.96,57.63,40.69,0.15,934,4.7,27.6511,1.6,327,21.6228
2022,1,4,16,30,28.6,0.63,1.07,112,0.247,466,0,466,0,112,266,16.3,0,266,0.23800000000000002,0.96,70.76,47.27,0.15,935,4.800000000000001,13.5243,1.2000000000000002,335,10.4628
2022,1,4,17,30,26.6,0.63,1.07,43,0.264,123,0,123,0,43,55,18,0,55,0.23900000000000002,0.96,84.25,59.26,0.15,935,4.800000000000001,0.0000,0.8,349,0.0000
2022,1,4,18,30,25.700000000000003,0.63,1.07,0,0.263,0,0,0,0,0,0,18.400000000000002,0,0,0.24,0.96,98.16,64.03,0.15,936,4.9,0.0000,0.6000000000000001,195,0.0000
2022,1,4,19,30,25.5,0.63,1.08,0,0.267,0,3,0,0,0,0,18.2,0,0,0.24,0.97,112,64.15,0.15,937,4.9,0.0000,0.5,49,0.0000
2022,1,4,20,30,25.1,0.63,1.08,0,0.268,0,0,0,0,0,0,17.900000000000002,0,0,0.241,0.97,125.72,64.32000000000001,0.15,937,4.9,0.0000,0.6000000000000001,74,0.0000
2022,1,4,21,30,24.6,0.63,1.08,0,0.266,0,3,0,0,0,0,18,0,0,0.242,0.96,139.09,66.82000000000001,0.15,937,4.9,0.0000,0.6000000000000001,87,0.0000
2022,1,4,22,30,24.1,0.63,1.08,0,0.27,0,3,0,0,0,0,18,0,0,0.242,0.96,151.46,68.66,0.15,937,4.9,0.0000,0.6000000000000001,92,0.0000
2022,1,4,23,30,23.8,0.63,1.07,0,0.278,0,3,0,0,0,0,18,0,0,0.242,0.96,160.68,69.97,0.15,936,4.9,0.0000,0.6000000000000001,93,0.0000
2022,1,5,0,30,23.5,0.63,1.07,0,0.273,0,3,0,0,0,0,18.1,0,0,0.241,0.96,161.24,71.73,0.15,935,4.9,0.0000,0.6000000000000001,92,0.0000
2022,1,5,1,30,23.3,0.63,1.06,0,0.278,0,3,0,0,0,0,18.1,0,0,0.241,0.96,152.61,72.42,0.15,935,4.9,0.0000,0.6000000000000001,89,0.0000
2022,1,5,2,30,23.1,0.63,1.05,0,0.296,0,3,0,0,0,0,17.8,0,0,0.24,0.96,140.42000000000002,72.07000000000001,0.15,934,4.800000000000001,0.0000,0.6000000000000001,79,0.0000
2022,1,5,3,30,22.900000000000002,0.63,1.04,0,0.298,0,0,0,0,0,0,17.5,0,0,0.23900000000000002,0.96,127.11,71.78,0.15,934,4.800000000000001,0.0000,0.6000000000000001,70,0.0000
2022,1,5,4,30,22.6,0.63,1.04,0,0.318,0,0,0,0,0,0,17.5,0,0,0.23800000000000002,0.96,113.4,72.88,0.15,935,4.7,0.0000,0.6000000000000001,71,0.0000
2022,1,5,5,30,22.6,0.63,1.04,0,0.318,0,3,0,0,0,0,17.400000000000002,0,0,0.23700000000000002,0.96,99.57000000000001,72.57000000000001,0.15,935,4.6000000000000005,0.0000,0.8,78,0.0000
2022,1,5,6,30,23.400000000000002,0.63,1.05,32,0.308,72,3,0,7,24,38,17.400000000000002,100,24,0.23700000000000002,0.96,85.61,69.03,0.15,936,4.5,0.0000,1.2000000000000002,82,0.0000
2022,1,5,7,30,25,0.63,1.07,113,0.293,416,3,173,0,115,241,17.1,0,168,0.23800000000000002,0.96,72.11,61.61,0.15,937,4.4,8.4359,1.5,75,6.5139
2022,1,5,8,30,27.200000000000003,0.63,1.12,150,0.27,628,0,443,0,212,474,16.8,0,441,0.23800000000000002,0.96,58.910000000000004,52.980000000000004,0.15,937,4.3,24.4648,1.4000000000000001,62,19.1191
2022,1,5,9,30,29.400000000000002,0.63,1.16,171,0.244,733,3,289,0,384,676,16.3,0,583,0.23800000000000002,0.96,46.49,45.28,0.15,937,4.3,34.0837,1.1,44,26.7521
2022,1,5,10,30,31.1,0.63,1.11,195,0.279,770,5,110,0,456,820,16.1,0,545,0.23800000000000002,0.96,35.77,40.38,0.15,936,4.3,32.7237,0.9,190,25.7323
2022,1,5,11,30,32.1,0.63,1.12,204,0.281,792,3,251,0,512,898,16.1,0,732,0.23900000000000002,0.96,28.75,38.18,0.15,935,4.4,44.4672,0.9,335,34.9931
2022,1,5,12,30,32.5,0.63,1.12,195,0.29,805,3,183,0,509,904,16.2,0,670,0.23900000000000002,0.96,28.330000000000002,37.6,0.15,934,4.5,40.7247,1.1,313,32.0490
2022,1,5,13,30,32.300000000000004,0.63,1.02,172,0.211,810,3,139,0,456,837,16.3,0,570,0.24,0.96,34.77,38.19,0.15,933,4.6000000000000005,34.2898,1.3,304,26.9672
2022,1,5,14,30,31.5,0.63,1.01,168,0.23600000000000002,745,3,72,0,330,693,16.3,0,381,0.24,0.96,45.21,40.160000000000004,0.15,932,4.800000000000001,22.3612,1.3,300,17.5562
2022,1,5,15,30,30.1,0.63,0.99,155,0.245,630,3,285,0,237,494,16.5,0,390,0.24,0.97,57.49,43.95,0.15,932,4.9,21.8016,1,303,17.0497
2022,1,5,16,30,28.5,0.63,1.01,126,0.305,410,3,148,0,172,262,17.1,25,221,0.23900000000000002,0.97,70.63,50.17,0.15,933,5,11.2497,0.6000000000000001,325,8.7046
2022,1,5,17,30,26.900000000000002,0.63,1.02,44,0.341,89,3,1,7,38,53,18.2,100,38,0.23800000000000002,0.97,84.14,58.980000000000004,0.15,933,5.2,0.0000,0.4,198,0.0000
2022,1,5,18,30,25.6,0.63,1.02,0,0.342,0,3,0,0,0,0,19,0,0,0.23800000000000002,0.97,98.06,66.8,0.15,934,5.4,0.0000,0.30000000000000004,82,0.0000
2022,1,5,19,30,24.5,0.63,1.04,0,0.433,0,3,0,0,0,0,18.8,0,0,0.23700000000000002,0.97,111.9,70.54,0.15,936,5.5,0.0000,0.5,125,0.0000
2022,1,5,20,30,23.8,0.63,1.05,0,0.486,0,3,0,0,0,0,18.6,0,0,0.23700000000000002,0.97,125.64,72.51,0.15,937,5.5,0.0000,1,132,0.0000
2022,1,5,21,30,23.3,0.63,1.08,0,0.448,0,3,0,0,0,0,18.400000000000002,0,0,0.23800000000000002,0.97,139.03,73.92,0.15,937,5.4,0.0000,1.3,124,0.0000
2022,1,5,22,30,23,0.63,1.12,0,0.393,0,4,0,0,0,0,18.1,0,0,0.23800000000000002,0.96,151.44,73.93,0.15,936,5.2,0.0000,1.2000000000000002,117,0.0000
2022,1,5,23,30,22.8,0.63,1.16,0,0.35000000000000003,0,4,0,0,0,0,17.900000000000002,0,0,0.23900000000000002,0.96,160.74,73.73,0.15,936,5,0.0000,1.1,109,0.0000
