system:index,datetime,surface_pressure_Pa,.geo
20150101T00,2015-01-01 00:00,89542.50390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T01,2015-01-01 01:00,89638.52734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T02,2015-01-01 02:00,89732.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T03,2015-01-01 03:00,89782.53125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T04,2015-01-01 04:00,89759.3984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T05,2015-01-01 05:00,89743.4921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T06,2015-01-01 06:00,89702.15234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T07,2015-01-01 07:00,89605.08203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T08,2015-01-01 08:00,89588.16796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T09,2015-01-01 09:00,89597.52734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T10,2015-01-01 10:00,89625.51953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T11,2015-01-01 11:00,89699.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T12,2015-01-01 12:00,89760.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T13,2015-01-01 13:00,89833.91796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T14,2015-01-01 14:00,89858.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T15,2015-01-01 15:00,89833.40625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T16,2015-01-01 16:00,89770.57421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T17,2015-01-01 17:00,89640.9609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T18,2015-01-01 18:00,89501.36328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T19,2015-01-01 19:00,89416.3828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T20,2015-01-01 20:00,89356.515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T21,2015-01-01 21:00,89331.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T22,2015-01-01 22:00,89346.52734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150101T23,2015-01-01 23:00,89389.828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T00,2015-01-02 00:00,89473.4609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T01,2015-01-02 01:00,89574.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T02,2015-01-02 02:00,89647.75390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T03,2015-01-02 03:00,89673.76953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T04,2015-01-02 04:00,89687.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T05,2015-01-02 05:00,89656.54296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T06,2015-01-02 06:00,89605.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T07,2015-01-02 07:00,89530.15234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T08,2015-01-02 08:00,89505.72265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T09,2015-01-02 09:00,89496.2421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T10,2015-01-02 10:00,89535.26171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T11,2015-01-02 11:00,89608.7734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T12,2015-01-02 12:00,89695.3203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T13,2015-01-02 13:00,89789.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T14,2015-01-02 14:00,89817.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T15,2015-01-02 15:00,89787.68359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T16,2015-01-02 16:00,89712.91796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T17,2015-01-02 17:00,89604.140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T18,2015-01-02 18:00,89459.2265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T19,2015-01-02 19:00,89394.5703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T20,2015-01-02 20:00,89320.71484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T21,2015-01-02 21:00,89278.3359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T22,2015-01-02 22:00,89321.7734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150102T23,2015-01-02 23:00,89367.86328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T00,2015-01-03 00:00,89448.9453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T01,2015-01-03 01:00,89530.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T02,2015-01-03 02:00,89594.67578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T03,2015-01-03 03:00,89627.69140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T04,2015-01-03 04:00,89619.6015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T05,2015-01-03 05:00,89603.921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T06,2015-01-03 06:00,89570.1015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T07,2015-01-03 07:00,89507.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T08,2015-01-03 08:00,89471.125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T09,2015-01-03 09:00,89471.515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T10,2015-01-03 10:00,89517.953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T11,2015-01-03 11:00,89567.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T12,2015-01-03 12:00,89647.546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T13,2015-01-03 13:00,89735.3984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T14,2015-01-03 14:00,89776.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T15,2015-01-03 15:00,89746.94921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T16,2015-01-03 16:00,89683.86328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T17,2015-01-03 17:00,89563.1328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T18,2015-01-03 18:00,89462.4375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T19,2015-01-03 19:00,89405.53515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T20,2015-01-03 20:00,89337.21875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T21,2015-01-03 21:00,89334.296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T22,2015-01-03 22:00,89380.68359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T23,2015-01-03 23:00,89425.19140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T00,2015-01-04 00:00,89501.7890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T01,2015-01-04 01:00,89595.15234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T02,2015-01-04 02:00,89662.59765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T03,2015-01-04 03:00,89693.52734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T04,2015-01-04 04:00,89688.56640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T05,2015-01-04 05:00,89665.9375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T06,2015-01-04 06:00,89643.96484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T07,2015-01-04 07:00,89569.12890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T08,2015-01-04 08:00,89568.46875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T09,2015-01-04 09:00,89587.96484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T10,2015-01-04 10:00,89625.27734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T11,2015-01-04 11:00,89680.58984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T12,2015-01-04 12:00,89740.03515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T13,2015-01-04 13:00,89836.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T14,2015-01-04 14:00,89833.27734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T15,2015-01-04 15:00,89810.29296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T16,2015-01-04 16:00,89760.61328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T17,2015-01-04 17:00,89672.11328125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T18,2015-01-04 18:00,89555.59765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T19,2015-01-04 19:00,89465.26171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T20,2015-01-04 20:00,89400.58984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T21,2015-01-04 21:00,89389.20703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T22,2015-01-04 22:00,89419.42578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T23,2015-01-04 23:00,89483.41015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T00,2015-01-05 00:00,89553.08984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T01,2015-01-05 01:00,89654.41015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T02,2015-01-05 02:00,89703.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T03,2015-01-05 03:00,89769.09375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T04,2015-01-05 04:00,89760.07421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T05,2015-01-05 05:00,89759.6640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T06,2015-01-05 06:00,89711.06640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T07,2015-01-05 07:00,89672.578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T08,2015-01-05 08:00,89623.62890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T09,2015-01-05 09:00,89634.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T10,2015-01-05 10:00,89675.87109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T11,2015-01-05 11:00,89712.40234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T12,2015-01-05 12:00,89811.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T13,2015-01-05 13:00,89912.33203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T14,2015-01-05 14:00,89946.78515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T15,2015-01-05 15:00,89922.5625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T16,2015-01-05 16:00,89845.828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T17,2015-01-05 17:00,89748.4765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T18,2015-01-05 18:00,89629.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T19,2015-01-05 19:00,89578.7421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T20,2015-01-05 20:00,89492.16015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T21,2015-01-05 21:00,89455.796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T22,2015-01-05 22:00,89460.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T23,2015-01-05 23:00,89505.921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T00,2015-01-06 00:00,89579.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T01,2015-01-06 01:00,89652.69140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T02,2015-01-06 02:00,89707.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T03,2015-01-06 03:00,89729.49609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T04,2015-01-06 04:00,89722.3359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T05,2015-01-06 05:00,89708.8515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T06,2015-01-06 06:00,89663.0703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T07,2015-01-06 07:00,89611.1953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T08,2015-01-06 08:00,89594.66796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T09,2015-01-06 09:00,89607.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T10,2015-01-06 10:00,89629.49609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T11,2015-01-06 11:00,89665.2421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T12,2015-01-06 12:00,89744.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T13,2015-01-06 13:00,89797.21484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T14,2015-01-06 14:00,89828.734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T15,2015-01-06 15:00,89808.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T16,2015-01-06 16:00,89746.76171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T17,2015-01-06 17:00,89641.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T18,2015-01-06 18:00,89524.80859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T19,2015-01-06 19:00,89453.95703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T20,2015-01-06 20:00,89359.79296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T21,2015-01-06 21:00,89341.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T22,2015-01-06 22:00,89355.14453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T23,2015-01-06 23:00,89412.49609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T00,2015-01-07 00:00,89496.8671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T01,2015-01-07 01:00,89578.55859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T02,2015-01-07 02:00,89616.171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T03,2015-01-07 03:00,89626.87109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T04,2015-01-07 04:00,89614.640625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T05,2015-01-07 05:00,89593.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T06,2015-01-07 06:00,89541.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T07,2015-01-07 07:00,89486.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T08,2015-01-07 08:00,89467.94140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T09,2015-01-07 09:00,89471.62109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T10,2015-01-07 10:00,89518.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T11,2015-01-07 11:00,89567.7265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T12,2015-01-07 12:00,89616.8046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T13,2015-01-07 13:00,89674.20703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T14,2015-01-07 14:00,89693.8828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T15,2015-01-07 15:00,89658.58203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T16,2015-01-07 16:00,89596.01953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T17,2015-01-07 17:00,89462.08203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T18,2015-01-07 18:00,89340.74609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T19,2015-01-07 19:00,89252.28515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T20,2015-01-07 20:00,89180.26171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T21,2015-01-07 21:00,89151.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T22,2015-01-07 22:00,89184.58203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T23,2015-01-07 23:00,89289.9765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T00,2015-01-08 00:00,89385.48828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T01,2015-01-08 01:00,89481.96484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T02,2015-01-08 02:00,89526.39453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T03,2015-01-08 03:00,89576.078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T04,2015-01-08 04:00,89588.765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T05,2015-01-08 05:00,89559.33203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T06,2015-01-08 06:00,89505.17578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T07,2015-01-08 07:00,89496.3125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T08,2015-01-08 08:00,89487.6171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T09,2015-01-08 09:00,89520.59375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T10,2015-01-08 10:00,89583.58203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T11,2015-01-08 11:00,89658.40625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T12,2015-01-08 12:00,89718.99609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T13,2015-01-08 13:00,89785.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T14,2015-01-08 14:00,89811.5078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T15,2015-01-08 15:00,89794.25390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T16,2015-01-08 16:00,89711.20703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T17,2015-01-08 17:00,89615.27734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T18,2015-01-08 18:00,89449.64453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T19,2015-01-08 19:00,89414.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T20,2015-01-08 20:00,89351.16796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T21,2015-01-08 21:00,89350.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T22,2015-01-08 22:00,89400.8125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150108T23,2015-01-08 23:00,89458.9921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T00,2015-01-09 00:00,89553.8515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T01,2015-01-09 01:00,89644.5703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T02,2015-01-09 02:00,89692.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T03,2015-01-09 03:00,89693.44921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T04,2015-01-09 04:00,89679.8046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T05,2015-01-09 05:00,89639.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T06,2015-01-09 06:00,89604.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T07,2015-01-09 07:00,89515.8828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T08,2015-01-09 08:00,89490.98828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T09,2015-01-09 09:00,89524.1796875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T10,2015-01-09 10:00,89558.69140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T11,2015-01-09 11:00,89611.51953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T12,2015-01-09 12:00,89679.34375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T13,2015-01-09 13:00,89738.5859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T14,2015-01-09 14:00,89767.5625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T15,2015-01-09 15:00,89735.50390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T16,2015-01-09 16:00,89667.9296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T17,2015-01-09 17:00,89577.7265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T18,2015-01-09 18:00,89455.046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T19,2015-01-09 19:00,89447.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T20,2015-01-09 20:00,89371.73828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T21,2015-01-09 21:00,89383.74609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T22,2015-01-09 22:00,89399.859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150109T23,2015-01-09 23:00,89491.78125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T00,2015-01-10 00:00,89589.70703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T01,2015-01-10 01:00,89673.26953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T02,2015-01-10 02:00,89737.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T03,2015-01-10 03:00,89784.51953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T04,2015-01-10 04:00,89802.92578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T05,2015-01-10 05:00,89768.7265625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T06,2015-01-10 06:00,89734.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T07,2015-01-10 07:00,89660.8984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T08,2015-01-10 08:00,89648.32421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T09,2015-01-10 09:00,89668.51953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T10,2015-01-10 10:00,89700.5703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T11,2015-01-10 11:00,89766.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T12,2015-01-10 12:00,89854.38671875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T13,2015-01-10 13:00,89934.12109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T14,2015-01-10 14:00,89958.1875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T15,2015-01-10 15:00,89943.2890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T16,2015-01-10 16:00,89872.80078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T17,2015-01-10 17:00,89738.67578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T18,2015-01-10 18:00,89618.609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T19,2015-01-10 19:00,89518.71484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T20,2015-01-10 20:00,89441.60546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T21,2015-01-10 21:00,89448.73046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T22,2015-01-10 22:00,89499.421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150110T23,2015-01-10 23:00,89576.0078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T00,2015-01-11 00:00,89664.6875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T01,2015-01-11 01:00,89774.04296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T02,2015-01-11 02:00,89831.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T03,2015-01-11 03:00,89847.625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T04,2015-01-11 04:00,89823.921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T05,2015-01-11 05:00,89770.87890625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T06,2015-01-11 06:00,89711.4140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T07,2015-01-11 07:00,89631.1953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T08,2015-01-11 08:00,89601.8984375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T09,2015-01-11 09:00,89619.0859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T10,2015-01-11 10:00,89633.2109375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T11,2015-01-11 11:00,89681.99609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T12,2015-01-11 12:00,89734.96875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T13,2015-01-11 13:00,89808.05859375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T14,2015-01-11 14:00,89820.3359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T15,2015-01-11 15:00,89784.94921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T16,2015-01-11 16:00,89731.64453125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T17,2015-01-11 17:00,89616.390625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T18,2015-01-11 18:00,89485.5546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T19,2015-01-11 19:00,89414.84765625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T20,2015-01-11 20:00,89363.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T21,2015-01-11 21:00,89334.76171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T22,2015-01-11 22:00,89385.875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150111T23,2015-01-11 23:00,89453.359375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T00,2015-01-12 00:00,89537.94921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T01,2015-01-12 01:00,89632.48046875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T02,2015-01-12 02:00,89690.07421875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T03,2015-01-12 03:00,89723.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T04,2015-01-12 04:00,89732.0234375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T05,2015-01-12 05:00,89694.51953125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T06,2015-01-12 06:00,89642.23828125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T07,2015-01-12 07:00,89588.16015625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T08,2015-01-12 08:00,89572.0625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T09,2015-01-12 09:00,89578.90625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150112T10,2015-01-12 10:00,89615.35546875,"{""type"":""MultiPoint"",""coordinates"":[]}"
