Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1230078,-,-,-,5.01,-74.46,-5,930,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Asymmetry,Alpha,Clearsky DHI,Aerosol Optical Depth,Clearsky DNI,Cloud Type,DNI,Cloud Fill Flag,DHI,Clearsky GHI,Dew Point,Fill Flag,GHI,Ozone,SSA,Solar Zenith Angle,Relative Humidity,Surface Albedo,Pressure,Precipitable Water,Global Horizontal UV Irradiance (280-400nm),Wind Speed,Wind Direction,Global Horizontal UV Irradiance (295-385nm)
2018,3,25,21,30,24.700000000000003,0.62,1.43,0,0.719,0,3,0,0,0,0,19.5,0,0,0.245,0.93,140.98,73.02,0.17,937,4.9,0.0000,1,94,0.0000
2018,3,25,22,30,24.400000000000002,0.62,1.43,0,0.723,0,4,0,0,0,0,19.3,0,0,0.246,0.93,155.55,73.12,0.17,937,4.9,0.0000,1,97,0.0000
2018,3,25,23,30,24.1,0.62,1.44,0,0.6980000000000001,0,7,0,0,0,0,18.900000000000002,0,0,0.246,0.93,168.95000000000002,72.77,0.17,936,5,0.0000,0.8,93,0.0000
2018,3,26,0,30,23.700000000000003,0.62,1.43,0,0.7010000000000001,0,6,0,0,0,0,18.5,0,0,0.246,0.93,170.22,72.62,0.17,936,5,0.0000,0.7000000000000001,91,0.0000
2018,3,26,1,30,23.3,0.62,1.43,0,0.748,0,7,0,0,0,0,18.3,0,0,0.246,0.93,157.23,73.45,0.17,936,5,0.0000,0.9,96,0.0000
2018,3,26,2,30,23,0.62,1.44,0,0.739,0,7,0,0,0,0,18.2,0,0,0.245,0.93,142.71,74.41,0.17,936,5,0.0000,1.1,102,0.0000
2018,3,26,3,30,22.8,0.62,1.44,0,0.735,0,7,0,0,0,0,18,0,0,0.244,0.9400000000000001,127.93,74.37,0.17,936,4.9,0.0000,1.2000000000000002,104,0.0000
2018,3,26,4,30,22.5,0.62,1.44,0,0.773,0,6,0,0,0,0,17.6,0,0,0.243,0.9400000000000001,113.05,74.07000000000001,0.17,937,4.9,0.0000,1.2000000000000002,104,0.0000
2018,3,26,5,30,22.5,0.62,1.44,0,0.771,0,6,0,0,0,0,17.3,0,0,0.242,0.93,98.14,72.4,0.17,937,4.800000000000001,0.0000,1.2000000000000002,103,0.0000
2018,3,26,6,30,23.3,0.62,1.47,43,0.709,61,8,0,7,29,50,17.6,100,29,0.242,0.93,83.09,70.34,0.17,938,4.800000000000001,0.0000,1.5,102,0.0000
2018,3,26,7,30,25.3,0.62,1.49,167,0.6980000000000001,277,0,160,0,180,270,17.2,8,239,0.242,0.93,68.22,60.93,0.17,939,4.800000000000001,12.4265,1.6,105,9.6430
2018,3,26,8,30,27.5,0.62,1.51,242,0.6890000000000001,444,0,310,0,284,507,16.400000000000002,0,469,0.241,0.93,53.29,50.65,0.17,939,4.800000000000001,26.7432,1.2000000000000002,110,20.9499
2018,3,26,9,30,29.200000000000003,0.62,1.53,280,0.647,563,0,563,0,280,721,15.700000000000001,0,721,0.241,0.93,38.36,43.910000000000004,0.17,939,4.800000000000001,43.0611,0.6000000000000001,121,33.8493
2018,3,26,10,30,30.8,0.62,1.47,298,0.577,638,3,236,1,409,883,15.8,8,626,0.241,0.9400000000000001,23.45,40.37,0.17,938,4.7,38.2778,0.30000000000000004,187,30.1345
2018,3,26,11,30,32,0.62,1.49,309,0.588,665,0,425,0,378,966,16,0,798,0.241,0.9400000000000001,8.75,38.11,0.17,937,4.7,49.3003,0.5,256,38.8358
2018,3,26,12,30,32.7,0.62,1.5,299,0.5720000000000001,684,0,635,0,320,978,16.1,0,950,0.241,0.9500000000000001,7.140000000000001,36.92,0.17,936,4.6000000000000005,58.7218,0.9,267,46.2589
2018,3,26,13,30,32.9,0.62,1.44,276,0.486,682,0,430,1,408,909,16.2,8,807,0.24,0.9500000000000001,21.76,36.72,0.17,935,4.6000000000000005,49.4311,1.2000000000000002,270,38.9191
2018,3,26,14,30,32.6,0.62,1.44,259,0.51,624,7,55,0,362,760,16.2,0,406,0.24,0.9500000000000001,36.65,37.43,0.17,934,4.6000000000000005,24.3352,1.3,272,19.1338
2018,3,26,15,30,31.8,0.62,1.46,226,0.501,528,4,136,0,347,554,16.3,0,432,0.24,0.9500000000000001,51.58,39.29,0.17,934,4.6000000000000005,24.8071,1.2000000000000002,276,19.4442
2018,3,26,16,30,30.1,0.62,1.45,173,0.545,349,7,166,0,212,312,16.8,17,278,0.24,0.96,66.51,44.83,0.17,934,4.7,14.6578,0.8,282,11.3941
2018,3,26,17,30,28.200000000000003,0.62,1.45,63,0.606,98,7,12,7,63,78,18.900000000000002,100,65,0.241,0.96,81.4,57.18,0.17,935,4.800000000000001,0.0000,0.4,301,0.0000
2018,3,26,18,30,27,0.62,1.44,0,0.658,0,7,0,0,0,0,19,0,0,0.242,0.96,96.42,61.61,0.17,936,4.9,0.0000,0.30000000000000004,162,0.0000
2018,3,26,19,30,26.400000000000002,0.62,1.43,0,0.744,0,7,0,0,0,0,18.7,0,0,0.242,0.96,111.33,62.83,0.16,937,4.9,0.0000,0.4,22,0.0000
2018,3,26,20,30,25.700000000000003,0.62,1.43,0,0.765,0,7,0,0,0,0,18.900000000000002,0,0,0.243,0.96,126.2,66.07000000000001,0.16,937,5,0.0000,0.5,42,0.0000
2018,3,26,21,30,25,0.62,1.45,0,0.74,0,4,0,0,0,0,19.1,0,0,0.245,0.9500000000000001,140.98,69.87,0.16,937,5,0.0000,0.5,56,0.0000
2018,3,26,22,30,24.700000000000003,0.62,1.46,0,0.746,0,4,0,0,0,0,19.1,0,0,0.246,0.9500000000000001,155.5,71.08,0.16,937,5.1000000000000005,0.0000,0.5,67,0.0000
2018,3,26,23,30,24.400000000000002,0.62,1.47,0,0.739,0,4,0,0,0,0,19,0,0,0.247,0.9500000000000001,168.75,71.94,0.16,937,5.1000000000000005,0.0000,0.5,75,0.0000
2018,3,27,0,30,24.1,0.62,1.47,0,0.73,0,7,0,0,0,0,18.900000000000002,0,0,0.248,0.9500000000000001,169.88,72.71000000000001,0.16,936,5.1000000000000005,0.0000,0.5,74,0.0000
2018,3,27,1,30,23.8,0.62,1.47,0,0.761,0,4,0,0,0,0,18.900000000000002,0,0,0.248,0.9500000000000001,157.03,74.22,0.16,936,5.1000000000000005,0.0000,0.4,64,0.0000
2018,3,27,2,30,23.5,0.62,1.47,0,0.796,0,3,0,0,0,0,18.8,0,0,0.247,0.9400000000000001,142.56,74.95,0.16,935,5.1000000000000005,0.0000,0.5,58,0.0000
2018,3,27,3,30,23.200000000000003,0.62,1.5,0,0.742,0,7,0,0,0,0,18.5,0,0,0.246,0.9400000000000001,127.79,75,0.16,936,5.2,0.0000,0.5,64,0.0000
2018,3,27,4,30,23,0.62,1.51,0,0.747,0,7,0,0,0,0,18.400000000000002,0,0,0.246,0.9400000000000001,112.93,75.45,0.16,936,5.2,0.0000,0.4,75,0.0000
2018,3,27,5,30,23.200000000000003,0.62,1.51,0,0.781,0,6,0,0,0,0,18.3,0,0,0.247,0.9400000000000001,98.02,73.91,0.16,937,5.300000000000001,0.0000,0.30000000000000004,93,0.0000
2018,3,27,6,30,24.1,0.62,1.5,42,0.811,50,6,0,7,11,48,18.5,100,11,0.247,0.9400000000000001,82.98,71.09,0.16,937,5.4,0.0000,0.4,108,0.0000
2018,3,27,7,30,25.400000000000002,0.62,1.49,177,0.836,238,6,0,0,49,266,18.7,0,49,0.248,0.9400000000000001,68.12,66.62,0.16,938,5.4,2.5498,0.30000000000000004,106,1.9789
2018,3,27,8,30,26.700000000000003,0.62,1.5,257,0.794,406,4,0,0,125,500,18.900000000000002,0,125,0.248,0.93,53.19,62.38,0.16,938,5.300000000000001,7.1308,0.2,197,5.5862
2018,3,27,9,30,27.8,0.62,1.52,309,0.71,505,4,10,0,312,706,18.400000000000002,0,320,0.247,0.93,38.25,56.52,0.16,938,5.300000000000001,19.1163,0.4,289,15.0271
2018,3,27,10,30,28.5,0.62,1.57,364,0.887,529,4,1,0,297,850,18.1,0,298,0.246,0.93,23.330000000000002,53.39,0.16,937,5.2,18.2240,0.8,287,14.3471
2018,3,27,11,30,29,0.62,1.58,362,0.837,575,8,22,0,430,931,18.1,0,452,0.245,0.92,8.56,51.870000000000005,0.16,936,5.2,27.9264,1.1,286,21.9988
2018,3,27,12,30,29.3,0.62,1.59,365,0.778,575,7,119,0,535,936,18.2,0,653,0.244,0.92,7.07,51.13,0.16,935,5.1000000000000005,40.3643,1.1,283,31.7976
2018,3,27,13,30,29.6,0.62,1.61,370,0.924,523,7,44,0,445,856,18.2,0,486,0.243,0.92,21.78,50.36,0.16,934,5,29.7683,1.1,279,23.4378
2018,3,27,14,30,29.6,0.62,1.62,337,0.896,478,7,205,0,464,720,18.3,0,628,0.243,0.93,36.7,50.550000000000004,0.16,934,4.9,37.6378,0.9,277,29.5930
2018,3,27,15,30,29.3,0.62,1.62,278,0.884,390,7,145,0,365,520,18.3,0,455,0.243,0.93,51.63,51.57,0.16,933,4.9,26.1227,0.7000000000000001,278,20.4750
2018,3,27,16,30,28.5,0.62,1.62,186,0.883,253,0,253,0,186,287,18.7,25,287,0.243,0.93,66.56,55.230000000000004,0.16,934,5,15.1264,0.5,288,11.7577
2018,3,27,17,30,27.3,0.62,1.62,53,0.87,72,0,72,0,53,64,19.700000000000003,0,64,0.245,0.93,81.44,63.300000000000004,0.16,934,5.1000000000000005,0.0000,0.4,311,0.0000
2018,3,27,18,30,26.400000000000002,0.62,1.62,0,0.861,0,7,0,0,0,0,19.400000000000002,0,0,0.246,0.93,96.46000000000001,65.47,0.16,935,5.1000000000000005,0.0000,0.4,338,0.0000
2018,3,27,19,30,26,0.62,1.62,0,0.841,0,7,0,0,0,0,19.200000000000003,0,0,0.247,0.93,111.36,66.34,0.16,935,5.2,0.0000,0.5,179,0.0000
2018,3,27,20,30,25.700000000000003,0.62,1.61,0,0.812,0,3,0,0,0,0,19,0,0,0.248,0.93,126.22,66.51,0.16,936,5.300000000000001,0.0000,0.5,15,0.0000
2018,3,27,21,30,25.400000000000002,0.62,1.61,0,0.807,0,7,0,0,0,0,18.8,0,0,0.247,0.9400000000000001,140.97,66.84,0.16,936,5.300000000000001,0.0000,0.4,52,0.0000
2018,3,27,22,30,25,0.62,1.59,0,0.835,0,7,0,0,0,0,18.900000000000002,0,0,0.248,0.9400000000000001,155.45000000000002,68.88,0.16,935,5.4,0.0000,0.5,93,0.0000
2018,3,27,23,30,24.6,0.62,1.58,0,0.84,0,8,0,0,0,0,18.8,0,0,0.249,0.9400000000000001,168.54,70.01,0.16,935,5.5,0.0000,0.4,223,0.0000
2018,3,28,0,30,24.1,0.62,1.53,0,0.937,0,4,0,0,0,0,19.1,0,0,0.249,0.9400000000000001,169.54,73.52,0.16,935,5.800000000000001,0.0000,0.4,334,0.0000
2018,3,28,1,30,23.700000000000003,0.62,1.5,0,0.98,0,4,0,0,0,0,19.6,0,0,0.25,0.9400000000000001,156.83,77.88,0.16,935,6,0.0000,0.5,322,0.0000
2018,3,28,2,30,23.5,0.62,1.49,0,0.962,0,4,0,0,0,0,19.6,0,0,0.249,0.9400000000000001,142.4,78.79,0.16,934,6.1000000000000005,0.0000,0.4,305,0.0000
2018,3,28,3,30,23.3,0.62,1.47,0,0.856,0,7,0,0,0,0,19.5,0,0,0.249,0.9400000000000001,127.66,79.38,0.16,934,6.1000000000000005,0.0000,0.4,286,0.0000
2018,3,28,4,30,23.200000000000003,0.62,1.47,0,0.756,0,7,0,0,0,0,19.3,0,0,0.249,0.93,112.81,78.55,0.16,935,6.2,0.0000,0.4,275,0.0000
2018,3,28,5,30,23.200000000000003,0.62,1.48,0,0.743,0,7,0,0,0,0,19.1,0,0,0.248,0.93,97.91,77.77,0.16,935,6.2,0.0000,0.4,264,0.0000
2018,3,28,6,30,23.700000000000003,0.62,1.49,43,0.733,63,6,0,7,11,51,19.200000000000003,100,11,0.248,0.93,82.88,76.13,0.16,936,6.2,0.0000,0.6000000000000001,259,0.0000
2018,3,28,7,30,24.400000000000002,0.62,1.49,161,0.684,287,6,2,0,98,268,19.700000000000003,0,99,0.247,0.92,68.01,75.19,0.16,936,6.1000000000000005,5.1565,0.9,254,4.0023
2018,3,28,8,30,25.1,0.62,1.52,227,0.628,464,7,44,0,238,506,19.8,0,264,0.246,0.92,53.08,72.60000000000001,0.16,937,6.1000000000000005,15.0672,0.8,240,11.8041
2018,3,28,9,30,25.900000000000002,0.62,1.54,263,0.598,576,4,3,0,248,716,19.900000000000002,0,250,0.245,0.92,38.15,69.65,0.16,937,6,14.9379,0.5,260,11.7426
2018,3,28,10,30,26.6,0.62,1.52,273,0.56,649,4,4,0,260,869,19.8,0,264,0.244,0.91,23.22,66.15,0.16,937,5.9,16.1467,0.4,319,12.7118
2018,3,28,11,30,26.8,0.62,1.53,266,0.508,700,4,91,0,482,959,19.400000000000002,0,572,0.242,0.91,8.39,64.08,0.16,936,5.800000000000001,35.3426,0.6000000000000001,191,27.8410
2018,3,28,12,30,26.900000000000002,0.62,1.55,243,0.448,731,7,15,0,394,969,19.1,0,409,0.241,0.9,7.03,62.49,0.16,936,5.7,25.2821,0.8,51,19.9163
2018,3,28,13,30,27,0.62,1.58,216,0.386,740,4,0,0,140,903,18.8,0,140,0.24,0.9,21.82,60.99,0.16,935,5.6000000000000005,8.5749,1.1,83,6.7513
2018,3,28,14,30,27.1,0.62,1.62,181,0.333,725,4,2,0,246,762,18.5,0,248,0.23900000000000002,0.89,36.74,59.21,0.16,934,5.5,14.8621,1.5,101,11.6854
2018,3,28,15,30,26.900000000000002,0.62,1.6500000000000001,141,0.275,681,8,2,1,141,563,18,8,142,0.23900000000000002,0.87,51.68,58.300000000000004,0.16,934,5.300000000000001,8.1510,1.5,111,6.3886
2018,3,28,16,30,26.200000000000003,0.62,1.67,99,0.224,572,7,4,0,79,326,17.900000000000002,0,81,0.23900000000000002,0.86,66.61,60.1,0.16,934,5.1000000000000005,4.2674,1.1,114,3.3169
2018,3,28,17,30,25.1,0.62,1.69,46,0.185,299,8,1,7,38,90,18.400000000000002,100,38,0.241,0.85,81.48,66.43,0.16,934,4.800000000000001,0.0000,0.8,109,0.0000
2018,3,28,18,30,24.1,0.62,1.7,0,0.161,0,4,0,0,0,0,17.1,0,0,0.243,0.85,96.5,64.91,0.16,934,4.7,0.0000,0.8,95,0.0000
2018,3,28,19,30,23.1,0.62,1.72,0,0.148,0,8,0,0,0,0,17.1,0,0,0.244,0.86,111.39,69.18,0.16,935,4.6000000000000005,0.0000,0.9,81,0.0000
2018,3,28,20,30,22.6,0.62,1.71,0,0.149,0,7,0,0,0,0,17.1,0,0,0.245,0.87,126.23,71.08,0.16,936,4.7,0.0000,1,78,0.0000
2018,3,28,21,30,22.5,0.62,1.67,0,0.158,0,7,0,0,0,0,17.400000000000002,0,0,0.246,0.88,140.97,72.73,0.16,936,4.800000000000001,0.0000,1,83,0.0000
2018,3,28,22,30,22.5,0.62,1.62,0,0.168,0,7,0,0,0,0,17,0,0,0.247,0.89,155.4,71.11,0.16,937,4.9,0.0000,0.9,98,0.0000
2018,3,28,23,30,22.400000000000002,0.62,1.57,0,0.182,0,7,0,0,0,0,16.900000000000002,0,0,0.247,0.9,168.32,70.93,0.16,936,5,0.0000,0.6000000000000001,117,0.0000
2018,3,29,0,30,22.200000000000003,0.62,1.56,0,0.178,0,7,0,0,0,0,17,0,0,0.246,0.89,169.19,72.54,0.16,936,4.9,0.0000,0.6000000000000001,124,0.0000
2018,3,29,1,30,22.1,0.62,1.57,0,0.158,0,7,0,0,0,0,16.6,0,0,0.246,0.89,156.62,71.22,0.16,935,4.9,0.0000,0.8,119,0.0000
2018,3,29,2,30,22.200000000000003,0.62,1.55,0,0.158,0,4,0,0,0,0,16,0,0,0.246,0.89,142.25,67.83,0.16,935,4.9,0.0000,0.8,113,0.0000
2018,3,29,3,30,22.200000000000003,0.62,1.54,0,0.164,0,8,0,0,0,0,15.700000000000001,0,0,0.246,0.9,127.53,66.75,0.16,935,4.9,0.0000,0.8,110,0.0000
2018,3,29,4,30,22,0.62,1.53,0,0.169,0,7,0,0,0,0,15.8,0,0,0.247,0.9,112.69,67.94,0.16,935,4.9,0.0000,1,107,0.0000
2018,3,29,5,30,22.3,0.62,1.53,0,0.176,0,6,0,0,0,0,15.9,0,0,0.247,0.9,97.8,66.95,0.16,936,4.9,0.0000,1.1,107,0.0000
2018,3,29,6,30,23.700000000000003,0.62,1.55,43,0.181,247,7,0,7,28,74,17.1,100,28,0.247,0.9,82.77,66.45,0.16,937,4.9,0.0000,1.4000000000000001,112,0.0000
2018,3,29,7,30,25.8,0.62,1.57,94,0.184,578,7,0,0,44,311,17.400000000000002,0,44,0.247,0.9,67.91,59.870000000000005,0.16,938,4.9,2.2937,1.8,116,1.7805
2018,3,29,8,30,27.8,0.62,1.58,119,0.178,733,4,0,0,92,560,17.3,0,92,0.247,0.9,52.980000000000004,52.92,0.16,938,4.800000000000001,5.2529,1.8,118,4.1154
2018,3,29,9,30,29.400000000000002,0.62,1.58,136,0.17400000000000002,812,8,4,0,209,776,16.6,0,212,0.246,0.91,38.04,46.21,0.16,937,4.800000000000001,12.6703,1.4000000000000001,121,9.9603
2018,3,29,10,30,30.5,0.62,1.55,150,0.179,848,6,0,0,173,930,16.400000000000002,0,173,0.244,0.91,23.11,42.800000000000004,0.16,937,4.800000000000001,10.5822,0.9,129,8.3311
2018,3,29,11,30,31,0.62,1.52,162,0.193,858,6,7,0,329,1011,16.6,0,336,0.242,0.92,8.24,42.09,0.16,936,4.9,20.7617,0.6000000000000001,132,16.3550
2018,3,29,12,30,31,0.62,1.5,165,0.20600000000000002,854,7,129,0,429,1013,16.8,0,557,0.24,0.92,7.01,42.57,0.16,936,4.9,34.4308,0.4,121,27.1234
2018,3,29,13,30,30.8,0.62,1.49,158,0.20500000000000002,840,7,69,0,407,938,16.900000000000002,0,471,0.23900000000000002,0.92,21.86,43.43,0.16,935,4.9,28.8473,0.30000000000000004,103,22.7125
2018,3,29,14,30,30.6,0.62,1.51,139,0.186,813,4,0,0,111,790,17.2,0,111,0.23900000000000002,0.92,36.79,44.61,0.16,935,5,6.6513,0.2,88,5.2296
2018,3,29,15,30,30.200000000000003,0.62,1.54,117,0.165,753,4,31,0,266,583,17.5,0,285,0.23900000000000002,0.91,51.730000000000004,46.45,0.16,934,5,16.3561,0.1,78,12.8195
2018,3,29,16,30,29,0.62,1.56,90,0.152,624,7,233,0,174,337,17.5,0,266,0.24,0.91,66.65,49.92,0.16,935,5,14.0096,0.1,203,10.8887
2018,3,29,17,30,27.200000000000003,0.62,1.57,47,0.149,320,4,0,7,43,94,19,100,43,0.242,0.91,81.53,60.980000000000004,0.16,935,5.1000000000000005,0.0000,0.2,331,0.0000
2018,3,29,18,30,25.900000000000002,0.62,1.58,0,0.146,0,8,0,0,0,0,18.7,0,0,0.244,0.91,96.53,64.46000000000001,0.16,936,5.1000000000000005,0.0000,0.2,174,0.0000
2018,3,29,19,30,25.200000000000003,0.62,1.58,0,0.147,0,7,0,0,0,0,18.5,0,0,0.245,0.91,111.42,66.34,0.16,937,5.2,0.0000,0.30000000000000004,35,0.0000
2018,3,29,20,30,24.5,0.62,1.56,0,0.148,0,3,0,0,0,0,18.6,0,0,0.247,0.91,126.25,69.81,0.16,938,5.2,0.0000,0.4,63,0.0000
2018,3,29,21,30,24,0.62,1.55,0,0.145,0,4,0,0,0,0,18.6,0,0,0.248,0.91,140.96,71.99,0.16,938,5.2,0.0000,0.5,79,0.0000
2018,3,29,22,30,23.5,0.62,1.55,0,0.139,0,4,0,0,0,0,18.400000000000002,0,0,0.248,0.91,155.33,73.09,0.16,938,5.2,0.0000,0.6000000000000001,90,0.0000
2018,3,29,23,30,23.1,0.62,1.55,0,0.132,0,7,0,0,0,0,18.2,0,0,0.248,0.91,168.09,73.81,0.16,937,5.1000000000000005,0.0000,0.7000000000000001,97,0.0000
2018,3,30,0,30,22.900000000000002,0.62,1.55,0,0.125,0,4,0,0,0,0,17.7,0,0,0.248,0.9,168.84,72.7,0.16,937,5.1000000000000005,0.0000,0.7000000000000001,94,0.0000
2018,3,30,1,30,22.700000000000003,0.62,1.54,0,0.127,0,4,0,0,0,0,17.2,0,0,0.247,0.91,156.41,71.31,0.16,937,5.1000000000000005,0.0000,0.6000000000000001,81,0.0000
2018,3,30,2,30,22.5,0.62,1.52,0,0.14200000000000002,0,4,0,0,0,0,17.2,0,0,0.247,0.91,142.09,71.86,0.16,937,5.2,0.0000,0.6000000000000001,78,0.0000
2018,3,30,3,30,22.1,0.62,1.5,0,0.151,0,7,0,0,0,0,17.3,0,0,0.247,0.91,127.39,74.38,0.16,937,5.2,0.0000,0.7000000000000001,86,0.0000
2018,3,30,4,30,21.8,0.62,1.52,0,0.136,0,3,0,0,0,0,17.2,0,0,0.247,0.9,112.57000000000001,74.96000000000001,0.16,937,5.1000000000000005,0.0000,0.8,96,0.0000
2018,3,30,5,30,22.200000000000003,0.62,1.53,0,0.12,0,7,0,0,0,0,16.5,0,0,0.246,0.9,97.69,70.22,0.16,937,5,0.0000,0.8,108,0.0000
2018,3,30,6,30,24.200000000000003,0.62,1.54,39,0.112,321,4,0,7,35,80,17.1,100,35,0.246,0.89,82.67,64.5,0.16,937,4.9,0.0000,0.9,124,0.0000
2018,3,30,7,30,26.6,0.62,1.54,79,0.114,642,4,68,0,161,321,17.1,0,187,0.246,0.89,67.81,56.08,0.16,938,4.9,9.7563,0.6000000000000001,163,7.5742
2018,3,30,8,30,28.400000000000002,0.62,1.53,104,0.127,770,7,255,0,261,569,16.900000000000002,0,415,0.246,0.9,52.88,49.730000000000004,0.16,938,4.9,23.7051,0.4,219,18.5726
2018,3,30,9,30,29.700000000000003,0.62,1.53,123,0.137,834,7,97,0,331,781,16.7,0,407,0.246,0.91,37.95,45.61,0.16,938,4.9,24.3293,0.6000000000000001,252,19.1258
2018,3,30,10,30,30.6,0.62,1.42,139,0.154,865,4,48,0,413,935,17,0,457,0.245,0.92,23.01,44.02,0.16,938,4.9,27.9571,0.8,268,22.0100
2018,3,30,11,30,31.200000000000003,0.62,1.42,144,0.156,882,6,2,1,192,1017,17.3,8,194,0.244,0.92,8.1,43.37,0.16,937,5,11.9880,1,281,9.4435
2018,3,30,12,30,31.3,0.62,1.42,150,0.156,876,6,0,0,124,1019,17.5,0,124,0.242,0.93,7.01,43.77,0.16,936,5,7.6650,1.3,291,6.0382
2018,3,30,13,30,31,0.62,1.31,155,0.184,843,6,0,0,69,937,17.7,0,69,0.241,0.93,21.91,45.06,0.16,935,5.1000000000000005,4.2258,1.5,296,3.3271
2018,3,30,14,30,30.3,0.62,1.31,151,0.197,793,8,2,0,129,786,17.900000000000002,0,131,0.24,0.9400000000000001,36.84,47.6,0.16,935,5.2,7.8490,1.5,300,6.1712
2018,3,30,15,30,29.3,0.62,1.3,138,0.20400000000000001,704,7,31,0,219,574,18.3,0,238,0.24,0.9400000000000001,51.78,51.43,0.16,935,5.300000000000001,13.6560,1.4000000000000001,306,10.7031
2018,3,30,16,30,27.900000000000002,0.62,1.29,114,0.23,536,6,6,0,96,326,19,0,98,0.24,0.9400000000000001,66.7,58.38,0.16,935,5.4,5.1594,1.1,313,4.0098
2018,3,30,17,30,26.400000000000002,0.62,1.28,57,0.247,218,7,2,7,44,89,20,100,44,0.241,0.9500000000000001,81.57000000000001,68.13,0.16,936,5.5,0.0000,0.7000000000000001,318,0.0000
2018,3,30,18,30,25.5,0.62,1.26,0,0.246,0,7,0,0,0,0,20.6,0,0,0.242,0.9500000000000001,96.57000000000001,74.36,0.16,936,5.5,0.0000,0.5,323,0.0000
2018,3,30,19,30,25,0.62,1.26,0,0.252,0,7,0,0,0,0,20.700000000000003,0,0,0.243,0.9500000000000001,111.45,77.15,0.16,937,5.6000000000000005,0.0000,0.4,329,0.0000
2018,3,30,20,30,24.700000000000003,0.62,1.25,0,0.24,0,7,0,0,0,0,20.700000000000003,0,0,0.244,0.9400000000000001,126.26,78.37,0.16,937,5.6000000000000005,0.0000,0.4,337,0.0000
2018,3,30,21,30,24.400000000000002,0.62,1.24,0,0.226,0,7,0,0,0,0,20.6,0,0,0.245,0.9400000000000001,140.94,79.46000000000001,0.16,938,5.7,0.0000,0.4,342,0.0000
2018,3,30,22,30,24.1,0.62,1.23,0,0.224,0,8,0,0,0,0,20.5,0,0,0.245,0.9400000000000001,155.26,80.29,0.16,937,5.7,0.0000,0.5,340,0.0000
2018,3,30,23,30,23.8,0.62,1.21,0,0.20600000000000002,0,7,0,0,0,0,20.3,0,0,0.246,0.93,167.85,81.01,0.16,937,5.800000000000001,0.0000,0.6000000000000001,333,0.0000
2018,3,31,0,30,23.6,0.62,1.19,0,0.177,0,8,0,0,0,0,20.1,0,0,0.246,0.93,168.49,80.88,0.16,937,5.7,0.0000,0.7000000000000001,329,0.0000
2018,3,31,1,30,23.400000000000002,0.62,1.18,0,0.159,0,6,0,0,0,0,19.900000000000002,0,0,0.247,0.92,156.20000000000002,80.97,0.16,936,5.7,0.0000,0.6000000000000001,331,0.0000
2018,3,31,2,30,23.400000000000002,0.62,1.16,0,0.148,0,8,0,0,0,0,19.8,0,0,0.247,0.92,141.92000000000002,80.18,0.16,936,5.7,0.0000,0.5,331,0.0000
2018,3,31,3,30,23.3,0.62,1.1400000000000001,0,0.14400000000000002,0,8,0,0,0,0,19.700000000000003,0,0,0.247,0.91,127.25,80.22,0.16,936,5.6000000000000005,0.0000,0.4,322,0.0000
2018,3,31,4,30,23.200000000000003,0.62,1.1400000000000001,0,0.146,0,8,0,0,0,0,19.5,0,0,0.247,0.92,112.45,79.60000000000001,0.16,936,5.6000000000000005,0.0000,0.2,321,0.0000
2018,3,31,5,30,23.3,0.62,1.1500000000000001,0,0.152,0,8,0,0,0,0,19.3,0,0,0.247,0.92,97.57000000000001,78.33,0.16,937,5.5,0.0000,0.1,189,0.0000
2018,3,31,6,30,23.900000000000002,0.62,1.1500000000000001,45,0.157,254,7,0,7,28,78,19.400000000000002,100,28,0.248,0.92,82.56,75.91,0.16,938,5.5,0.0000,0.4,67,0.0000
2018,3,31,7,30,25.1,0.62,1.17,92,0.159,588,4,0,0,89,315,19.400000000000002,0,89,0.248,0.92,67.71000000000001,70.60000000000001,0.16,938,5.4,4.6472,0.9,83,3.6082
2018,3,31,8,30,26.3,0.62,1.19,114,0.157,744,4,384,0,250,564,19.1,0,482,0.249,0.92,52.79,64.54,0.16,938,5.300000000000001,27.5426,1.3,85,21.5798
2018,3,31,9,30,27.8,0.62,1.21,125,0.14100000000000001,831,7,407,0,309,781,18.5,0,630,0.248,0.92,37.85,56.89,0.16,938,5.2,37.6676,1.5,88,29.6117
