"CodigoEstacion","CodigoSensor","FechaObservacion","ValorObservado","NombreEstacion","Departamento","Municipio","ZonaHidrografica","Latitud","Longitud","DescripcionSensor","UnidadMedida"
"0023065180","0255","2023 Mar 26 01:00:00 PM","915,5","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 05:00:00 PM","912,9","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 04:00:00 AM","916,7","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 10:00:00 PM","917,6","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 02:00:00 PM","914,6","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 01:00:00 AM","917,3","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 11:00:00 PM","917,7","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 09:00:00 PM","916,6","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 03:00:00 AM","916,5","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 04:00:00 PM","912,9","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 02:00:00 AM","916,8","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 10:00:00 AM","918,5","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
"0023065180","0255","2023 Mar 26 12:00:00 AM","917,7","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5,016861111","-74,47097222","Presión Atmosferica (1h)","HPa"
