system:index,datetime,wind_speed_10m,.geo
20150103T12,2015-01-03 12:00,1.0080843570912852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T13,2015-01-03 13:00,0.9071982998040689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T14,2015-01-03 14:00,1.9101684733563733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T15,2015-01-03 15:00,2.4486973312113522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T16,2015-01-03 16:00,2.8714977378666946,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T17,2015-01-03 17:00,2.899939350733362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T18,2015-01-03 18:00,2.8097360660425204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T19,2015-01-03 19:00,2.6026073528892884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T20,2015-01-03 20:00,2.1886380348082155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T21,2015-01-03 21:00,1.738481816699128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T22,2015-01-03 22:00,1.2043309895460934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150103T23,2015-01-03 23:00,0.9093641222850762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T00,2015-01-04 00:00,0.3606800077641598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T01,2015-01-04 01:00,0.17696643378670465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T02,2015-01-04 02:00,0.46007483590695186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T03,2015-01-04 03:00,0.6418860158312112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T04,2015-01-04 04:00,0.7382859332078517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T05,2015-01-04 05:00,0.8153967436685804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T06,2015-01-04 06:00,0.8665300142013612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T07,2015-01-04 07:00,0.84135946750742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T08,2015-01-04 08:00,0.9462243864024171,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T09,2015-01-04 09:00,1.0271701331903025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T10,2015-01-04 10:00,1.0920048822169117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T11,2015-01-04 11:00,1.1814069781947896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T12,2015-01-04 12:00,1.0862965668667408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T13,2015-01-04 13:00,0.9545539337270605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T14,2015-01-04 14:00,1.9591313621480544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T15,2015-01-04 15:00,2.806633751834224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T16,2015-01-04 16:00,3.112791533647468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T17,2015-01-04 17:00,3.143572063180362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T18,2015-01-04 18:00,2.985949704776201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T19,2015-01-04 19:00,2.736822167175253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T20,2015-01-04 20:00,2.4950474123481325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T21,2015-01-04 21:00,2.1023694155153674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T22,2015-01-04 22:00,1.4170834975137407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150104T23,2015-01-04 23:00,1.0217078941770454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T00,2015-01-05 00:00,0.5938373713193531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T01,2015-01-05 01:00,0.35082042778459577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T02,2015-01-05 02:00,0.40767957919356385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T03,2015-01-05 03:00,0.5323809417318359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T04,2015-01-05 04:00,0.5539189131856963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T05,2015-01-05 05:00,0.48771578972442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T06,2015-01-05 06:00,0.5962933699967369,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T07,2015-01-05 07:00,0.6582669208099102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T08,2015-01-05 08:00,0.7366559227992374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T09,2015-01-05 09:00,0.8495917650020094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T10,2015-01-05 10:00,0.8656537314419016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T11,2015-01-05 11:00,0.876635615049839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T12,2015-01-05 12:00,0.6977968638178969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T13,2015-01-05 13:00,0.35952045902145874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T14,2015-01-05 14:00,1.3717027220991083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T15,2015-01-05 15:00,1.9967936411599372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T16,2015-01-05 16:00,2.312615797435825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T17,2015-01-05 17:00,2.214164471173196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T18,2015-01-05 18:00,1.9892658118544555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T19,2015-01-05 19:00,1.7301819288615348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T20,2015-01-05 20:00,1.3569738542350052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T21,2015-01-05 21:00,1.0757528700276155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T22,2015-01-05 22:00,0.9189687073736563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150105T23,2015-01-05 23:00,0.6373691876455823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T00,2015-01-06 00:00,0.040404545209839444,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T01,2015-01-06 01:00,0.16103047398236608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T02,2015-01-06 02:00,0.24258856713296278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T03,2015-01-06 03:00,0.38776338952034545,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T04,2015-01-06 04:00,0.5161662874459185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T05,2015-01-06 05:00,0.5849431213885482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T06,2015-01-06 06:00,0.6126804583351461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T07,2015-01-06 07:00,0.6314010195158866,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T08,2015-01-06 08:00,0.7330176345252646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T09,2015-01-06 09:00,0.809249997709896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T10,2015-01-06 10:00,0.8471655706306982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T11,2015-01-06 11:00,0.9284141839846651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T12,2015-01-06 12:00,0.8099208840338542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T13,2015-01-06 13:00,0.4703505961731274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T14,2015-01-06 14:00,1.5236139430123756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T15,2015-01-06 15:00,2.2499699602776304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T16,2015-01-06 16:00,2.694712738648831,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T17,2015-01-06 17:00,2.827168009374166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T18,2015-01-06 18:00,2.762491336719422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T19,2015-01-06 19:00,2.6239203832186395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T20,2015-01-06 20:00,2.315100265910879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T21,2015-01-06 21:00,2.008071803056592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T22,2015-01-06 22:00,1.4633723196932162,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150106T23,2015-01-06 23:00,0.9208916548077666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T00,2015-01-07 00:00,0.33817004629126357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T01,2015-01-07 01:00,0.18657414823000093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T02,2015-01-07 02:00,0.4389949296054832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T03,2015-01-07 03:00,0.6398204071799272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T04,2015-01-07 04:00,0.7507651965422649,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T05,2015-01-07 05:00,0.8358977256263191,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T06,2015-01-07 06:00,0.8874906047104211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T07,2015-01-07 07:00,0.7461743851098142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T08,2015-01-07 08:00,0.7512174452214204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T09,2015-01-07 09:00,0.8311571224502413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T10,2015-01-07 10:00,0.8533977829832918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T11,2015-01-07 11:00,0.9513243019716461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T12,2015-01-07 12:00,0.903184806480449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T13,2015-01-07 13:00,0.574933882370343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150107T14,2015-01-07 14:00,1.432694592461799,"{""type"":""MultiPoint"",""coordinates"":[]}"
